extension,x,y,type,mag_v,err_v,snr_v,sharp_v,round_v,crowd_v,flag_v,mag_i,err_i,snr_i,sharp_i,round_i,crowd_i,flag_i
2,2244.74,3061.86,1,26.209,0.054,20.2,-0.029,0.316,0.022,0,25.546,0.072,15.1,0.134,-0.076,0.054,0
2,2301.43,4109.59,1,26.569,0.083,13.2,-0.025,0.493,0.01,0,25.433,0.085,12.8,-0.036,0.027,0.009,0
2,1317.99,2906.29,1,26.46,0.059,18.5,0.039,0.347,0.003,0,25.315,0.059,18.5,-0.047,0.077,0.003,0
2,3216.78,3686.17,1,26.599,0.06,18.2,-0.012,0.163,0.004,0,25.362,0.057,19.1,-0.037,0.065,0.004,0
2,1275.1,3973.96,1,26.882,0.085,12.8,0.013,0.193,0.764,0,26.061,0.098,11.0,-0.036,-0.019,1.114,0
2,2363.06,3908.42,1,26.286,0.053,20.5,-0.032,0.052,0.07,0,25.578,0.068,16.1,0.023,0.175,0.099,0
2,3065.69,3868.2200000000003,1,26.502,0.057,19.0,0.033,0.158,0.004,0,25.443,0.06,18.2,0.014,-0.035,0.007,0
2,1834.44,3820.48,1,26.431,0.056,19.6,-0.007,0.165,0.002,0,25.464,0.062,17.6,-0.039,0.315,0.003,0
2,2174.47,3392.01,1,26.306,0.055,19.7,-0.005,0.111,0.011,0,25.549,0.071,15.3,0.138,0.32,0.012,0
2,981.47,2277.4,1,26.151,0.052,20.9,-0.079,0.086,0.0,0,25.465,0.073,14.8,0.07,0.507,0.0,0
2,2278.99,3435.37,1,26.64,0.094,11.6,0.04,0.177,0.061,0,25.505,0.066,16.4,-0.072,0.478,0.085,0
2,2392.45,3240.99,1,26.37,0.056,19.5,-0.322,-0.113,0.048,0,25.492,0.067,16.3,-0.214,0.362,0.078,0
2,2431.55,3937.05,1,26.276,0.052,21.1,-0.081,0.017,0.003,0,25.62,0.067,16.1,-0.057,0.297,0.008,0
2,2214.73,2463.96,1,26.441,0.06,18.1,-0.055,0.281,0.029,0,25.233,0.058,18.6,-0.044,0.718,0.114,0
2,1673.71,2947.89,1,26.467,0.089,12.2,0.001,0.125,0.219,0,25.296,0.062,17.5,0.011,0.452,0.168,0
2,1968.68,3315.17,1,26.367,0.057,18.9,0.041,0.23,0.084,0,25.463,0.065,16.7,0.037,-0.104,0.096,0
2,1881.75,3218.1,1,26.498,0.059,18.2,0.028,0.112,0.019,0,25.35,0.06,18.2,0.027,0.027,0.03,0
2,2312.22,2335.97,1,26.233,0.058,18.7,-0.032,0.251,0.063,0,25.5,0.075,14.4,0.154,0.426,0.203,0
2,792.83,3538.85,1,26.48,0.056,19.3,-0.05,-0.039,0.001,0,25.391,0.059,18.5,0.021,0.37,0.002,0
2,1323.43,2431.73,1,26.282,0.056,19.4,0.053,0.079,0.004,0,25.357,0.064,17.0,0.01,0.157,0.003,0
2,695.66,2913.92,1,26.332,0.057,19.1,-0.027,0.315,0.019,0,25.412,0.065,16.7,0.092,0.003,0.026,0
2,2760.99,3424.19,1,26.522,0.06,18.2,0.044,0.121,0.027,0,25.359,0.059,18.4,0.04,0.19,0.042,0
2,1686.76,3921.54,1,26.484,0.061,17.9,0.01,-0.032,0.216,0,25.589,0.069,15.7,0.082,0.481,0.112,0
2,2062.17,3340.06,1,26.452,0.059,18.3,0.077,0.1,0.06,0,25.426,0.063,17.3,-0.066,0.009,0.081,0
2,1593.29,3212.49,1,26.509,0.06,18.2,0.063,0.132,0.014,0,25.34,0.059,18.4,0.077,-0.007,0.023,0
2,2778.41,3345.7,1,26.307,0.055,19.9,0.036,-0.0,0.024,0,25.513,0.067,16.2,0.037,0.07,0.022,0
2,1882.84,2582.99,1,26.479,0.062,17.5,0.064,0.341,0.017,0,25.265,0.059,18.3,0.043,0.253,0.015,0
2,1783.77,2293.2,1,26.241,0.059,18.5,-0.012,0.141,0.048,0,25.46,0.102,10.6,-0.013,0.876,0.173,0
2,1977.98,3182.01,1,26.365,0.059,18.5,0.079,0.496,0.05,0,25.458,0.066,16.4,0.021,0.341,0.081,0
2,1980.74,3039.83,1,26.382,0.064,16.9,0.024,0.197,0.702,0,25.425,0.075,14.5,0.03,0.303,0.937,0
2,2031.21,2142.17,1,26.406,0.061,17.8,-0.002,-0.008,0.118,0,25.263,0.062,17.6,0.03,0.08,0.136,0
2,794.45,2426.01,1,26.248,0.054,20.0,-0.042,0.106,0.005,0,25.372,0.065,16.6,-0.019,0.185,0.008,0
2,1678.26,3331.02,1,26.468,0.058,18.7,0.013,0.1,0.002,0,25.398,0.061,17.9,-0.033,0.294,0.005,0
2,1643.28,2849.96,1,26.221,0.055,19.9,-0.019,0.25,0.034,0,25.479,0.069,15.8,0.014,0.192,0.057,0
2,1907.07,4112.55,1,26.367,0.076,14.3,0.04,0.011,0.03,0,25.553,0.093,11.7,0.01,0.64,0.005,0
2,2312.14,3681.6800000000003,1,26.41,0.057,19.1,0.036,0.141,0.074,0,25.496,0.066,16.6,0.016,0.27,0.127,0
2,1546.65,3590.02,1,26.504,0.059,18.5,0.029,0.269,0.001,0,25.421,0.061,17.8,0.051,0.21,0.004,0
2,245.07,2791.15,1,26.32,0.055,19.8,-0.015,0.262,0.0,0,25.368,0.061,17.7,-0.11,0.128,0.0,0
2,2385.17,2161.14,1,26.423,0.06,18.1,-0.084,0.123,0.109,0,25.238,0.059,18.4,-0.077,-0.019,0.06,0
2,1803.92,3165.6,1,26.414,0.058,18.8,0.023,0.064,0.027,0,25.39,0.062,17.4,0.058,0.215,0.037,0
2,2837.05,3041.6,1,26.458,0.058,18.7,-0.035,0.137,0.005,0,25.362,0.061,17.9,0.029,0.063,0.003,0
2,2778.04,3806.4300000000003,1,26.329,0.054,20.0,-0.005,0.233,0.036,0,25.605,0.068,15.9,0.026,0.12,0.057,0
2,2136.0,3268.2,1,26.333,0.057,19.0,-0.061,-0.09,0.002,0,25.509,0.068,15.9,-0.016,0.67,0.003,0
2,745.49,3169.02,1,26.299,0.055,19.8,0.026,0.229,0.032,0,25.485,0.067,16.2,0.028,0.159,0.106,0
2,491.0,2149.26,1,26.356,0.063,17.4,-0.039,0.364,0.002,0,25.233,0.062,17.4,0.027,0.203,0.005,0
2,2866.42,3406.33,1,26.439,0.056,19.3,0.045,0.046,0.001,0,25.431,0.061,17.7,0.009,0.334,0.008,0
2,1163.7,3391.59,1,26.367,0.054,20.0,-0.099,-0.04,0.0,0,25.45,0.062,17.5,-0.066,0.115,0.004,0
2,962.23,4141.39,1,26.435,0.078,13.8,0.045,0.183,0.041,0,25.54,0.091,11.9,-0.06,0.436,0.086,0
2,1670.45,3798.56,1,26.553,0.061,17.8,0.017,0.379,0.002,0,25.607,0.098,11.0,-0.053,-0.013,0.001,0
2,2750.05,3124.7799999999997,1,26.476,0.059,18.4,-0.003,-0.045,0.004,0,25.358,0.06,18.0,-0.005,0.204,0.005,0
2,2262.81,3146.25,1,26.738,0.069,15.7,0.035,0.379,0.079,0,25.241,0.059,18.5,-0.091,0.107,0.346,0
2,1554.59,2535.56,1,26.369,0.059,18.4,-0.127,0.031,0.209,0,25.304,0.064,17.0,-0.07,0.153,0.289,0
2,1360.36,2940.31,1,26.646,0.064,16.9,-0.06,0.004,0.079,0,25.255,0.058,18.6,0.095,0.395,0.083,0
2,1792.3,3861.4700000000003,1,27.022,0.085,12.8,0.005,0.194,0.663,0,25.586,0.071,15.3,0.075,0.15,0.33,0
2,1777.23,3669.2799999999997,1,27.673,0.179,6.1,0.084,0.286,6.647,0,26.206,0.151,7.2,-0.059,0.225,2.823,0
2,2268.25,2998.7200000000003,1,26.34,0.057,18.9,-0.033,0.198,0.028,0,25.463,0.067,16.3,-0.074,0.201,0.064,0
2,2737.56,2820.86,1,26.539,0.062,17.6,0.061,0.482,0.003,0,25.278,0.058,18.9,0.007,0.32,0.003,0
2,779.53,2891.58,1,26.393,0.057,19.2,0.008,0.207,0.028,0,25.346,0.061,17.8,0.045,0.111,0.002,0
2,2036.79,3587.17,1,26.334,0.055,19.7,-0.027,0.027,0.007,0,25.566,0.067,16.1,0.017,0.121,0.012,0
2,2007.6,3210.23,1,26.468,0.06,18.0,-0.027,0.38,0.012,0,25.407,0.063,17.2,-0.055,0.2,0.02,0
2,2811.68,2255.97,1,26.324,0.059,18.5,-0.012,0.146,0.001,0,25.331,0.062,17.5,0.012,-0.068,0.007,0
2,2113.11,2277.45,1,26.257,0.056,19.3,0.024,0.191,0.02,0,25.403,0.069,15.8,0.021,0.199,0.025,0
2,1161.04,3166.02,1,26.897,0.108,10.1,0.071,0.541,0.013,0,25.377,0.061,17.9,-0.024,-0.009,0.043,0
2,2014.88,2397.17,1,26.314,0.058,18.8,-0.03,0.144,0.094,0,25.359,0.065,16.8,-0.032,0.061,0.065,0
2,1242.99,2853.66,1,26.499,0.06,18.0,-0.032,-0.1,0.005,0,25.304,0.06,18.2,-0.025,0.343,0.004,0
2,2174.91,3302.9,1,26.572,0.064,16.9,0.129,0.481,0.002,0,25.391,0.062,17.4,-0.053,-0.099,0.002,0
2,3593.86,3565.63,1,26.47,0.058,18.7,0.039,0.286,0.011,0,25.454,0.064,17.0,0.072,-0.059,0.052,0
2,1800.52,3638.69,1,26.376,0.056,19.5,0.016,0.227,0.085,0,25.513,0.065,16.6,0.027,0.067,0.105,0
2,2865.23,3618.35,1,26.575,0.059,18.5,-0.017,0.137,0.033,0,25.381,0.058,18.6,-0.013,0.382,0.006,0
2,1705.31,3264.85,1,26.477,0.086,12.7,-0.018,0.061,0.054,0,25.485,0.066,16.3,0.009,0.14,0.085,0
2,1756.56,2672.15,1,26.356,0.064,17.1,0.005,0.432,0.119,0,25.435,0.073,15.0,0.059,-0.064,0.162,0
2,1223.32,3634.83,1,26.376,0.056,19.5,0.051,0.099,0.006,0,25.537,0.065,16.8,-0.005,0.019,0.009,0
2,1914.01,3783.62,1,26.433,0.057,19.2,0.015,0.053,0.005,0,25.525,0.064,16.9,0.018,0.229,0.01,0
2,2208.81,4091.19,1,26.072,0.073,15.0,0.048,0.088,0.014,0,26.212,0.166,6.5,0.335,0.787,0.644,0
2,1942.74,2670.06,1,26.403,0.062,17.6,-0.015,-0.013,0.062,0,25.388,0.068,16.0,0.035,0.121,0.09,0
2,2283.39,2415.4700000000003,1,26.528,0.062,17.5,-0.01,-0.016,0.001,0,25.247,0.059,18.3,0.056,0.386,0.002,0
2,2079.78,3488.5299999999997,1,26.418,0.057,19.0,0.002,0.168,0.066,0,25.459,0.066,16.4,0.048,-0.006,0.07,0
2,2462.86,3015.4,1,26.204,0.054,20.0,0.043,0.354,0.032,0,25.573,0.07,15.4,-0.117,0.015,0.044,0
2,1051.77,3291.21,1,26.601,0.061,17.7,0.048,0.119,0.001,0,25.341,0.059,18.4,0.03,0.277,0.003,0
2,1562.17,2675.2,1,26.251,0.056,19.6,-0.044,-0.045,0.002,0,25.462,0.068,16.0,-0.025,0.374,0.003,0
2,2221.02,3374.1800000000003,1,26.354,0.057,19.1,0.012,0.206,0.014,0,25.553,0.07,15.5,0.088,0.184,0.023,0
2,2609.47,3428.79,1,26.493,0.059,18.4,0.04,0.345,0.006,0,25.416,0.062,17.5,0.022,0.405,0.014,0
2,1502.24,3777.6400000000003,1,26.266,0.053,20.6,-0.004,-0.003,0.0,0,25.614,0.069,15.8,0.014,0.192,0.002,0
2,2081.0,3394.1400000000003,1,26.4,0.058,18.7,-0.031,0.09,0.065,0,25.482,0.065,16.6,-0.004,0.024,0.085,0
2,1667.53,3123.0,1,26.447,0.059,18.6,0.002,0.014,0.038,0,25.363,0.062,17.6,-0.009,0.313,0.05,0
2,2431.14,3293.1099999999997,1,26.472,0.061,17.9,0.034,0.466,0.005,0,25.433,0.066,16.4,0.072,-0.441,0.006,0
2,11.44,2522.19,1,26.385,0.058,18.9,-0.04,0.167,0.001,0,25.365,0.066,16.5,0.17,0.462,0.004,0
2,1532.86,3653.7200000000003,1,26.488,0.058,18.8,-0.024,0.086,0.004,0,25.46,0.061,17.7,-0.002,0.25,0.003,0
2,1992.25,2814.57,1,26.43,0.059,18.4,-0.013,-0.026,0.002,0,25.357,0.061,17.8,-0.061,0.099,0.002,0
2,1781.81,4026.65,1,26.945,0.079,13.8,-0.011,0.123,0.504,0,25.554,0.09,12.1,-0.058,0.308,0.058,0
2,3995.99,2731.79,1,26.529,0.062,17.6,-0.008,0.383,0.006,0,25.254,0.081,13.4,-0.241,-0.063,0.008,0
2,2962.56,3253.29,1,26.36,0.056,19.4,0.034,0.335,0.0,0,25.493,0.066,16.4,0.118,0.179,0.003,0
2,1840.9,3766.83,1,26.39,0.056,19.3,-0.024,-0.072,0.02,0,25.582,0.067,16.2,0.018,0.474,0.028,0
2,2457.52,3540.2,1,26.498,0.058,18.8,-0.007,0.218,0.001,0,25.444,0.061,17.7,0.027,0.084,0.001,0
2,1442.18,2580.07,1,26.479,0.064,17.0,0.041,0.363,0.006,0,25.486,0.098,11.1,0.048,-0.084,0.002,0
2,1505.87,2789.36,1,26.757,0.074,14.6,-0.072,0.249,0.43,0,25.366,0.064,16.8,0.002,0.146,0.207,0
2,2560.59,2693.44,1,26.548,0.062,17.5,-0.003,0.067,0.026,0,25.305,0.06,18.2,0.109,0.084,0.009,0
2,2042.7,3572.06,1,26.408,0.058,18.6,-0.011,0.161,0.049,0,25.533,0.066,16.5,-0.096,0.185,0.059,0
2,2013.99,2359.65,1,26.727,0.076,14.2,-0.014,0.692,0.204,0,25.167,0.055,19.7,-0.054,0.114,0.119,0
2,1815.35,2638.98,1,26.485,0.063,17.3,0.008,0.284,0.093,0,25.3,0.061,17.8,0.085,0.446,0.026,0
2,1415.55,3679.73,1,26.49,0.06,18.0,0.027,0.297,0.002,0,25.46,0.066,16.4,-0.014,0.16,0.0,0
2,2482.89,3257.99,1,26.529,0.061,17.7,0.055,0.015,0.083,0,25.356,0.06,18.0,-0.048,0.422,0.188,0
2,2310.4,2753.85,1,26.354,0.059,18.4,0.032,0.305,0.004,0,25.471,0.07,15.6,0.041,-0.073,0.005,0
2,498.68,3873.94,1,27.058,0.099,11.0,0.182,0.138,1.074,0,26.218,0.114,9.6,-0.076,-0.015,1.223,0
2,2583.28,2589.74,1,26.465,0.061,17.9,-0.007,-0.046,0.002,0,25.345,0.063,17.3,0.013,0.329,0.001,0
2,2443.02,3835.79,1,26.349,0.055,19.9,-0.045,0.254,0.032,0,25.592,0.068,16.0,-0.035,0.489,0.076,0
2,2477.11,3305.4700000000003,1,26.489,0.059,18.3,0.032,0.502,0.013,0,25.399,0.061,17.8,-0.077,0.02,0.015,0
2,1778.81,3187.1800000000003,1,26.585,0.063,17.2,0.034,0.184,0.026,0,25.302,0.058,18.8,-0.014,-0.036,0.036,0
2,1596.69,3049.94,1,26.396,0.058,18.7,-0.047,0.236,0.035,0,25.43,0.065,16.8,-0.003,0.162,0.058,0
2,3404.48,3894.9,1,26.446,0.058,18.8,0.02,0.089,0.028,0,25.525,0.063,17.3,0.001,0.048,0.003,0
2,2744.19,3027.57,1,26.48,0.059,18.4,-0.003,0.163,0.004,0,25.374,0.061,17.7,0.067,0.145,0.011,0
2,2403.63,3415.99,1,26.329,0.056,19.6,0.011,0.161,0.015,0,25.586,0.07,15.4,0.036,0.56,0.021,0
2,2089.7,2533.83,1,26.402,0.059,18.5,-0.002,0.394,0.005,0,25.347,0.063,17.3,0.074,0.28,0.007,0
2,1713.23,2999.08,1,26.515,0.061,17.7,-0.043,-0.008,0.011,0,25.349,0.061,17.7,-0.072,0.077,0.025,0
2,1733.05,2700.21,1,26.274,0.059,18.3,0.02,0.091,0.169,0,25.454,0.072,15.1,0.008,0.538,0.152,0
2,2049.28,3183.83,1,25.98,0.057,19.0,-0.076,0.028,0.318,0,26.13,0.118,9.2,-0.165,0.13,0.64,0
2,2079.93,2677.82,1,26.49,0.063,17.3,0.049,-0.035,0.184,0,25.29,0.06,18.0,-0.042,0.102,0.13,0
2,2569.08,4009.35,1,26.668,0.063,17.4,-0.028,0.121,0.047,0,25.452,0.06,18.0,-0.02,0.171,0.052,0
2,2029.36,3353.85,1,26.35,0.056,19.3,-0.032,0.264,0.039,0,25.53,0.069,15.8,0.004,0.182,0.059,0
2,1997.34,3348.9,1,26.268,0.055,19.9,-0.028,0.124,0.029,0,25.591,0.071,15.3,0.004,0.02,0.044,0
2,1599.29,3348.67,1,26.385,0.058,18.8,0.018,0.365,0.103,0,25.495,0.067,16.3,0.075,-0.044,0.154,0
2,1472.72,2670.2799999999997,1,26.563,0.063,17.2,0.018,0.325,0.021,0,25.259,0.058,18.6,0.009,-0.031,0.019,0
2,1086.37,4094.06,1,26.625,0.085,12.8,-0.054,0.291,0.057,0,25.454,0.086,12.7,-0.058,0.051,0.044,0
2,2783.04,3607.35,1,26.423,0.059,18.5,0.028,0.402,0.002,0,25.493,0.065,16.7,-0.049,-0.028,0.004,0
2,2225.02,2751.62,1,26.221,0.056,19.5,-0.009,0.204,0.001,0,25.576,0.074,14.7,0.028,-0.104,0.007,0
2,2105.71,3564.8599999999997,1,26.317,0.055,19.8,-0.05,0.025,0.092,0,25.561,0.068,16.0,-0.088,0.113,0.142,0
2,1775.07,2906.8,1,26.62,0.093,11.6,-0.076,-0.045,0.016,0,25.427,0.064,16.9,-0.08,0.075,0.033,0
2,1437.36,2442.05,1,26.309,0.058,18.6,-0.054,0.028,0.05,0,25.411,0.069,15.8,0.001,0.069,0.089,0
2,1930.78,2342.96,1,26.683,0.069,15.6,-0.059,0.259,0.001,0,25.203,0.059,18.4,0.07,0.016,0.0,0
2,2220.01,3713.13,1,26.375,0.082,13.3,0.046,0.471,0.075,0,25.678,0.073,14.9,0.056,0.224,0.119,0
2,2785.55,2854.4700000000003,1,26.101,0.054,20.1,-0.062,0.029,0.238,0,25.696,0.081,13.4,-0.174,0.13,0.363,0
2,3847.7,2965.25,1,26.327,0.056,19.4,-0.001,0.366,0.003,0,25.455,0.066,16.5,0.003,-0.121,0.01,0
2,1950.6,3517.7,1,27.087,0.114,9.5,-0.159,0.151,1.799,0,25.332,0.079,13.8,-0.025,0.175,1.403,0
2,2672.06,4051.31,1,26.631,0.065,16.8,-0.11,0.472,0.227,0,25.675,0.098,11.1,-0.208,0.329,0.21,0
2,2816.03,3514.92,1,26.57,0.061,17.9,0.045,0.323,0.052,0,25.399,0.06,18.1,0.021,0.174,0.066,0
2,2247.16,3900.2799999999997,1,26.485,0.057,18.9,0.003,0.066,0.005,0,25.488,0.062,17.4,-0.015,0.149,0.006,0
2,2031.72,3724.73,1,26.485,0.058,18.7,0.032,0.014,0.069,0,25.461,0.062,17.5,-0.015,0.257,0.096,0
2,534.22,2949.58,1,26.41,0.059,18.3,0.004,0.147,0.107,0,25.43,0.068,16.0,0.059,-0.025,0.114,0
2,1570.5,2722.04,1,26.519,0.062,17.6,-0.077,0.239,0.011,0,25.317,0.061,17.8,0.006,0.195,0.012,0
2,1231.0,3468.05,1,26.449,0.084,12.9,0.009,0.292,0.0,0,25.582,0.069,15.8,0.049,0.127,0.0,0
2,1459.36,4080.46,1,26.553,0.058,18.7,-0.059,0.277,0.045,0,25.482,0.06,18.0,-0.049,0.257,0.011,0
2,2402.12,4114.3099999999995,1,26.598,0.084,12.9,-0.038,0.102,0.097,0,25.455,0.087,12.5,-0.017,0.156,0.021,0
2,3432.39,3506.63,1,26.528,0.06,18.1,-0.047,-0.013,0.004,0,25.436,0.062,17.5,0.022,0.16,0.007,0
2,2331.61,3299.52,1,26.562,0.063,17.1,-0.017,0.304,0.153,0,25.414,0.069,15.8,-0.138,0.357,0.582,0
2,1968.4,2657.39,1,26.541,0.064,17.0,0.022,0.383,0.052,0,25.324,0.063,17.1,-0.026,0.079,0.016,0
2,1829.31,3083.64,1,26.63,0.065,16.7,0.028,0.102,0.02,0,25.333,0.062,17.6,0.039,0.716,0.018,0
2,2139.01,3112.37,1,26.411,0.06,18.0,0.06,-0.015,0.056,0,25.472,0.067,16.1,0.009,0.086,0.075,0
2,998.36,3476.71,1,26.497,0.062,17.4,0.069,0.388,0.003,0,25.482,0.073,14.8,-0.027,0.173,0.003,0
2,2030.71,3198.4300000000003,1,26.391,0.06,18.1,-0.056,0.101,0.187,0,25.507,0.071,15.2,0.046,0.552,0.317,0
2,1157.18,3216.42,1,26.493,0.059,18.4,-0.006,0.104,0.048,0,25.408,0.062,17.6,-0.02,0.323,0.071,0
2,2084.95,3231.0699999999997,1,26.498,0.068,16.0,-0.163,0.309,0.531,0,25.488,0.073,14.9,-0.199,0.224,0.528,0
2,2571.87,2914.56,1,26.408,0.06,18.0,-0.032,0.173,0.195,0,25.46,0.067,16.1,-0.002,0.215,0.307,0
2,2781.83,3804.29,1,26.468,0.058,18.8,-0.022,-0.103,0.051,0,25.551,0.066,16.4,0.055,0.181,0.064,0
2,1261.54,2126.96,1,26.2,0.057,18.9,-0.043,0.21,0.11,0,25.542,0.08,13.5,0.202,1.422,0.295,0
2,2753.02,3728.83,1,26.541,0.06,18.2,0.068,0.273,0.041,0,25.46,0.061,17.7,0.008,-0.048,0.056,0
2,1661.43,2903.5,1,26.283,0.056,19.5,0.012,0.305,0.039,0,25.515,0.07,15.5,-0.007,-0.098,0.071,0
2,2173.17,2523.52,1,26.422,0.06,18.1,-0.007,0.071,0.114,0,25.361,0.064,16.9,0.045,0.105,0.155,0
2,1668.68,3539.16,1,26.678,0.065,16.8,0.053,0.051,0.028,0,25.36,0.058,18.7,-0.04,0.233,0.037,0
2,2241.61,3161.5699999999997,1,26.539,0.067,16.1,-0.054,0.287,0.099,0,25.71,0.086,12.7,-0.094,1.627,0.19,0
2,3183.66,3591.77,1,26.574,0.09,12.1,-0.07,-0.043,0.002,0,25.738,0.077,14.2,0.002,0.122,0.003,0
2,2231.65,2201.34,1,26.642,0.073,14.9,0.119,0.039,0.274,0,25.472,0.074,14.7,0.048,0.197,0.407,0
2,2786.17,2634.95,1,26.396,0.06,18.1,0.015,0.058,0.018,0,25.399,0.065,16.6,-0.028,0.121,0.022,0
2,2131.9,2697.58,1,26.556,0.066,16.6,-0.039,0.115,0.018,0,25.321,0.062,17.6,0.08,0.43,0.019,0
2,1658.28,2804.31,1,26.325,0.057,19.0,-0.045,0.172,0.003,0,25.465,0.071,15.3,0.015,0.479,0.002,0
2,1795.62,3735.4700000000003,1,26.549,0.059,18.5,-0.064,0.005,0.016,0,25.458,0.062,17.5,0.011,0.034,0.019,0
2,2107.69,3917.08,1,26.413,0.061,17.9,-0.055,0.188,0.006,0,25.651,0.079,13.7,-0.049,0.225,0.01,0
2,2454.96,2146.28,1,27.021,0.12,9.1,0.027,0.442,6.032,0,25.942,0.128,8.5,0.13,-0.006,6.113,0
2,3289.25,3400.8900000000003,1,26.456,0.057,18.9,0.025,0.328,0.002,0,25.427,0.062,17.6,0.008,0.279,0.0,0
2,4003.82,2435.76,1,27.048,0.103,10.6,0.01,0.52,1.222,0,25.881,0.101,10.7,0.025,0.316,1.003,0
2,4041.76,2501.3,1,27.645,0.165,6.6,0.027,0.369,6.438,0,26.331,0.152,7.2,0.006,0.104,6.801,0
2,2286.21,2479.88,1,26.542,0.064,17.0,-0.057,0.028,0.053,0,25.293,0.06,18.0,-0.046,0.167,0.046,0
2,3634.83,2234.16,1,27.173,0.11,9.9,-0.081,0.037,1.24,0,25.878,0.098,11.1,-0.149,0.207,0.572,0
2,2237.13,3662.8,1,26.49,0.06,18.1,0.118,0.456,0.041,0,25.493,0.063,17.1,-0.095,0.221,0.056,0
2,2216.86,3770.69,1,26.349,0.056,19.3,-0.036,0.078,0.065,0,25.622,0.071,15.3,-0.044,0.186,0.098,0
2,2763.19,3459.1,1,26.429,0.057,19.0,-0.015,0.087,0.006,0,25.484,0.064,17.0,0.027,0.116,0.007,0
2,2549.4,2294.56,1,26.472,0.063,17.4,0.066,0.657,0.002,0,25.392,0.066,16.4,0.073,0.486,0.009,0
2,1541.2,3631.06,1,26.664,0.084,12.9,-0.206,0.369,1.274,0,26.079,0.111,9.8,-0.15,-0.273,1.074,0
2,1499.14,2679.2200000000003,1,26.359,0.059,18.4,-0.008,0.174,0.095,0,25.424,0.067,16.2,0.057,0.019,0.085,0
2,2419.51,3799.19,1,26.527,0.072,15.0,-0.069,0.135,1.049,0,25.539,0.087,12.5,-0.035,0.202,1.382,0
2,739.89,3823.7200000000003,1,27.089,0.101,10.8,0.04,0.094,0.968,0,26.278,0.122,8.9,-0.05,0.316,5.703,0
2,4012.89,2561.31,1,26.78,0.076,14.2,0.022,0.269,0.345,0,25.246,0.086,12.6,0.027,0.527,0.001,0
2,2621.56,4075.91,1,26.53,0.059,18.5,-0.01,0.016,0.005,0,25.546,0.063,17.2,-0.009,0.156,0.006,0
2,1760.27,2509.2,1,26.291,0.06,18.2,-0.012,0.381,0.223,0,25.527,0.075,14.5,0.103,0.271,0.153,0
2,1943.97,2287.24,1,26.184,0.06,18.2,-0.089,0.42,0.075,0,25.71,0.128,8.5,0.051,0.209,0.143,0
2,987.93,3409.83,1,26.693,0.065,16.6,-0.025,0.118,0.018,0,25.358,0.065,16.6,0.062,0.13,0.049,0
2,2371.81,3113.9,1,26.214,0.055,19.6,-0.031,-0.017,0.084,0,25.646,0.076,14.2,-0.024,0.261,0.095,0
2,1589.13,3329.9300000000003,1,26.388,0.058,18.7,0.037,-0.136,0.072,0,25.514,0.066,16.4,-0.032,0.283,0.084,0
2,1596.27,3845.8199999999997,1,26.452,0.056,19.3,-0.013,0.262,0.044,0,25.494,0.062,17.6,-0.1,0.465,0.06,0
2,2108.96,3226.15,1,26.55,0.073,14.9,0.026,1.677,0.526,0,25.718,0.119,9.2,-0.013,1.461,0.498,0
2,1747.14,3239.26,1,26.514,0.09,12.1,-0.073,-0.037,0.084,0,25.701,0.106,10.3,-0.005,0.18,0.115,0
2,2407.52,2968.43,1,26.429,0.058,18.7,-0.018,0.448,0.012,0,25.436,0.064,16.9,0.013,0.078,0.005,0
2,2915.78,3805.3900000000003,1,26.581,0.062,17.4,0.061,0.091,0.085,0,25.482,0.064,17.0,0.063,0.258,0.137,0
2,3074.94,3421.58,1,26.514,0.06,18.1,0.006,0.123,0.005,0,25.437,0.062,17.6,-0.048,0.008,0.001,0
2,494.04,3357.75,1,27.377,0.141,7.7,0.11,0.227,6.234,0,25.968,0.117,9.2,0.162,0.009,5.949,0
2,1830.33,3385.15,1,26.503,0.06,18.2,0.036,0.061,0.062,0,25.485,0.064,17.0,-0.065,0.317,0.084,0
2,2001.33,3888.2799999999997,1,26.569,0.06,18.0,0.047,0.179,0.032,0,25.488,0.064,17.1,0.045,0.396,0.04,0
2,2561.84,2755.05,1,26.473,0.061,17.7,0.034,0.131,0.002,0,25.368,0.062,17.6,0.017,0.208,0.004,0
2,2343.55,3639.26,1,26.423,0.058,18.8,0.043,0.24,0.088,0,25.558,0.067,16.3,-0.017,0.037,0.126,0
2,2464.88,3228.5699999999997,1,26.208,0.056,19.5,0.002,-0.064,0.153,0,25.715,0.081,13.5,0.041,0.828,0.318,0
2,1320.34,2768.91,1,26.342,0.057,18.9,-0.049,0.0,0.0,0,25.443,0.067,16.2,0.011,0.3,0.003,0
2,1877.5,3428.5,1,26.454,0.058,18.6,0.0,0.05,0.027,0,25.506,0.068,15.9,0.135,0.313,0.113,0
2,2106.28,3388.23,1,26.352,0.057,19.2,0.016,0.175,0.13,0,25.557,0.069,15.8,-0.12,0.103,0.265,0
2,1185.52,3733.6099999999997,1,26.174,0.055,19.6,0.034,-0.088,0.005,0,25.838,0.083,13.1,0.015,0.217,0.012,0
2,1986.98,3356.91,1,26.625,0.065,16.6,-0.012,0.047,0.041,0,25.377,0.061,17.9,-0.021,0.275,0.039,0
2,2112.9,4043.1800000000003,1,26.599,0.061,17.8,0.0,0.156,0.055,0,25.507,0.062,17.5,-0.028,-0.095,0.058,0
