extension,x,y,type,mag_v,err_v,snr_v,sharp_v,round_v,crowd_v,flag_v,mag_i,err_i,snr_i,sharp_i,round_i,crowd_i,flag_i
1,3002.37,1695.7,1,28.02,0.191,5.7,0.073,-0.135,0.16,0,26.437,0.164,6.6,-0.015,0.561,0.005,0
1,1688.56,136.01,1,27.971,0.154,7.0,-0.148,0.02,0.01,0,26.58,0.144,7.6,-0.215,0.134,0.014,0
1,2662.54,1358.9,1,27.688,0.157,6.9,-0.301,0.315,0.037,0,26.753,0.196,5.5,-0.272,-0.184,0.021,0
1,2466.82,1810.23,1,27.641,0.16,6.8,-0.188,0.647,0.083,0,26.682,0.195,5.6,-0.278,0.464,0.076,0
1,279.77,672.28,1,27.575,0.135,8.0,-0.22,0.659,0.035,0,26.816,0.185,5.9,-0.278,0.037,0.025,0
1,1378.31,1340.35,1,28.018,0.188,5.8,-0.173,0.958,0.326,0,26.625,0.183,5.9,-0.146,0.187,0.198,0
1,1844.99,1205.99,1,27.713,0.152,7.1,-0.068,0.891,0.071,0,26.537,0.152,7.2,-0.309,0.221,0.084,0
1,3222.02,300.44,1,28.132,0.185,5.9,-0.231,0.361,0.035,0,26.895,0.188,5.8,-0.343,0.246,0.097,0
1,1213.0,1858.18,1,27.649,0.176,6.2,-0.259,0.348,0.148,0,26.738,0.214,5.1,-0.168,0.432,0.187,0
1,591.92,1640.23,1,27.513,0.148,7.3,-0.347,0.295,0.107,0,26.57,0.179,6.1,-0.235,0.061,0.095,0
1,951.99,400.21,1,27.787,0.15,7.2,-0.221,0.26,0.099,0,26.789,0.172,6.3,-0.101,0.052,0.178,0
1,1868.22,1413.49,1,27.448,0.143,7.6,-0.162,2.514,0.016,0,26.789,0.21,5.2,-0.109,0.19,0.007,0
1,1366.58,8.12,1,27.822,0.15,7.2,-0.304,0.35,0.049,0,27.059,0.208,5.2,-0.249,0.164,0.008,0
1,1397.85,948.68,1,27.843,0.164,6.6,-0.271,0.13,0.103,0,26.717,0.175,6.2,-0.156,1.184,0.153,0
1,1475.71,1384.74,1,27.607,0.146,7.5,-0.129,0.132,0.078,0,26.588,0.172,6.3,-0.294,0.317,0.13,0
1,1919.75,967.01,1,27.699,0.158,6.9,-0.183,0.385,0.077,0,26.752,0.178,6.1,0.031,1.367,0.089,0
1,2709.2,1651.74,1,27.867,0.185,5.9,-0.084,-0.037,0.021,0,26.686,0.204,5.3,-0.02,0.305,0.091,0
1,3874.66,1865.71,1,27.716,0.177,6.1,0.064,-0.019,0.048,0,26.59,0.191,5.7,-0.062,1.009,0.126,0
1,1842.06,1276.42,1,28.141,0.196,5.5,-0.254,0.36,0.272,0,26.571,0.163,6.7,-0.214,0.635,0.284,0
1,3590.43,781.96,1,27.746,0.156,7.0,-0.135,0.671,0.339,0,26.71,0.177,6.1,-0.134,0.597,0.132,0
1,1304.0,1121.01,1,27.468,0.14,7.7,-0.216,-0.547,0.108,0,26.889,0.204,5.3,-0.196,5.476,0.331,0
1,134.69,1739.1,1,27.7,0.168,6.5,-0.155,0.554,0.044,0,26.475,0.178,6.1,-0.287,0.003,0.066,0
1,2076.6,1043.22,1,27.987,0.181,6.0,-0.208,-0.226,0.409,0,26.556,0.161,6.7,-0.141,0.593,0.394,0
1,1968.92,223.15,1,27.892,0.16,6.8,-0.027,0.989,0.005,0,26.718,0.157,6.9,-0.145,0.107,0.033,0
1,877.23,1686.95,1,27.844,0.184,5.9,-0.066,0.893,0.012,0,26.636,0.191,5.7,-0.161,0.009,0.023,0
1,2876.2,1366.04,1,28.044,0.194,5.6,-0.046,1.569,0.11,0,26.415,0.153,7.1,0.172,0.635,0.04,0
1,1301.53,1854.46,1,27.854,0.188,5.8,-0.276,0.448,0.244,0,26.572,0.2,5.4,-0.05,0.638,0.497,0
1,2587.02,936.14,1,27.594,0.146,7.4,-0.125,1.219,0.017,0,26.882,0.205,5.3,0.043,1.156,0.041,0
1,2651.62,26.39,1,28.198,0.204,5.3,-0.056,0.603,0.898,0,26.943,0.187,5.8,-0.172,0.102,0.646,0
1,3042.11,1432.79,1,28.202,0.214,5.1,-0.356,0.152,0.062,0,26.396,0.146,7.5,-0.193,0.325,0.087,0
1,741.22,455.73,1,27.532,0.13,8.4,-0.252,0.139,0.087,0,26.665,0.158,6.9,-0.294,0.066,0.086,0
1,3062.4,1637.54,1,27.665,0.157,6.9,-0.079,-0.131,0.113,0,26.628,0.192,5.7,0.265,1.689,0.021,0
1,841.6,705.2,1,28.117,0.182,6.0,-0.178,0.532,0.133,0,26.832,0.196,5.6,-0.286,0.564,0.235,0
1,3361.97,1364.18,1,27.728,0.171,6.3,-0.098,0.278,0.111,0,26.762,0.198,5.5,-0.088,0.913,0.018,0
1,1695.56,891.88,1,28.279,0.204,5.3,-0.188,0.176,0.118,0,26.478,0.149,7.3,-0.094,0.146,0.083,0
1,3968.63,468.33,1,27.626,0.145,7.5,-0.204,0.371,0.034,0,27.054,0.218,5.0,-0.266,0.455,0.043,0
1,1893.69,940.17,1,27.812,0.169,6.4,-0.011,0.271,0.061,0,26.852,0.2,5.4,-0.221,0.258,0.076,0
1,1245.24,448.85,1,27.785,0.154,7.0,-0.218,0.36,0.315,0,26.943,0.205,5.3,-0.36,0.262,0.554,0
1,1427.0,618.82,1,28.24,0.205,5.3,-0.211,0.757,0.256,0,26.681,0.16,6.8,-0.287,0.015,0.101,0
1,526.34,287.01,1,27.753,0.156,7.0,-0.19,0.794,0.005,0,27.104,0.215,5.0,-0.113,1.897,0.007,0
1,3000.92,1372.9,1,27.767,0.162,6.7,-0.063,1.496,0.002,0,26.434,0.15,7.2,-0.211,0.148,0.004,0
1,1570.92,278.92,1,28.08,0.183,5.9,-0.322,0.597,0.15,0,26.799,0.168,6.5,-0.24,0.502,0.097,0
1,3582.61,1102.85,1,28.081,0.184,5.9,-0.315,0.51,0.023,0,26.52,0.149,7.3,-0.213,0.196,0.025,0
1,3348.29,736.29,1,28.218,0.207,5.2,0.034,2.482,0.299,0,26.634,0.17,6.4,0.086,0.024,0.189,0
1,2638.53,103.08,1,27.994,0.168,6.5,-0.339,0.53,0.1,0,26.959,0.197,5.5,-0.182,1.266,0.251,0
1,200.52,788.07,1,27.817,0.162,6.7,-0.205,1.455,0.003,0,26.816,0.194,5.6,-0.222,0.273,0.011,0
1,2215.08,1314.62,1,28.161,0.216,5.0,-0.145,0.538,0.472,0,26.554,0.172,6.3,-0.269,0.13,0.279,0
1,3019.19,1523.52,1,27.94,0.192,5.7,-0.068,0.14,0.154,0,26.705,0.2,5.4,-0.025,0.157,0.224,0
1,2857.41,1813.01,1,27.729,0.18,6.0,-0.178,0.415,0.005,0,26.768,0.213,5.1,0.12,0.321,0.013,0
1,2543.36,1808.59,1,27.8,0.179,6.1,-0.122,0.596,0.038,0,26.641,0.197,5.5,-0.1,0.14,0.065,0
1,3963.31,101.99,1,28.225,0.19,5.7,-0.161,0.293,0.01,0,26.922,0.188,5.8,-0.101,0.778,0.016,0
1,1684.61,705.86,1,28.288,0.217,5.0,-0.109,2.137,0.212,0,26.778,0.185,5.9,-0.166,0.328,0.346,0
1,2589.94,553.94,1,28.198,0.197,5.5,-0.273,-0.12,0.0,0,26.835,0.179,6.1,-0.131,0.556,0.005,0
1,1222.08,778.82,1,28.115,0.196,5.6,-0.016,0.07,0.183,0,26.713,0.174,6.2,-0.154,-0.054,0.256,0
1,1296.98,1949.9,1,27.529,0.166,6.5,-0.186,0.358,0.144,0,26.729,0.216,5.0,-0.01,0.315,0.203,0
1,1842.63,1273.67,1,27.938,0.187,5.8,-0.2,0.333,0.208,0,26.722,0.192,5.6,-0.361,0.479,0.254,0
1,1244.04,1575.79,1,27.792,0.18,6.0,-0.187,1.048,0.005,0,26.814,0.215,5.0,-0.115,0.391,0.017,0
1,292.55,1784.99,1,27.972,0.206,5.3,-0.251,-0.343,0.09,0,26.688,0.214,5.1,-0.137,3.722,0.127,0
1,3574.12,1576.62,1,28.06,0.193,5.6,-0.402,0.113,0.193,0,26.527,0.169,6.4,-0.188,0.444,0.072,0
1,1575.12,1430.36,1,27.954,0.19,5.7,-0.327,-0.076,0.056,0,26.678,0.19,5.7,-0.2,0.484,0.136,0
1,4056.36,1289.95,1,27.935,0.188,5.8,-0.123,-0.112,0.048,0,26.781,0.21,5.2,0.08,1.586,0.043,0
1,1442.15,328.07,1,28.11,0.185,5.9,-0.167,0.54,0.01,0,26.879,0.177,6.1,-0.318,0.083,0.007,0
1,2490.01,1810.5,1,27.998,0.209,5.2,-0.179,3.254,0.174,0,26.621,0.195,5.6,-0.252,-0.147,0.134,0
1,1606.32,905.01,1,28.171,0.203,5.4,-0.203,0.544,0.09,0,26.765,0.187,5.8,-0.083,0.281,0.108,0
1,2993.06,496.31,1,27.993,0.181,6.0,-0.043,0.787,0.02,0,27.034,0.219,5.0,0.038,-0.503,0.027,0
1,3205.53,1822.96,1,27.984,0.208,5.2,-0.224,0.151,0.158,0,26.697,0.204,5.3,-0.351,0.104,0.147,0
1,3247.63,797.26,1,28.189,0.207,5.2,-0.235,0.139,0.041,0,26.874,0.188,5.8,-0.185,0.13,0.079,0
2,3544.99,4132.27,1,25.46,0.031,34.8,-0.066,0.159,0.002,0,22.407,0.014,80.1,-0.094,-0.04,0.0,0
2,871.47,2200.38,1,25.832,0.045,24.2,0.214,0.293,0.012,0,26.736,0.217,5.0,-0.181,0.261,0.033,0
2,2086.94,3215.5,1,25.262,0.031,35.2,-0.02,0.154,0.074,0,25.225,0.059,18.5,-0.21,0.357,0.172,0
2,1543.25,2444.43,1,25.605,0.037,29.5,-0.004,-0.046,0.001,0,26.358,0.134,8.1,-0.489,1.192,0.003,0
2,2034.75,3336.44,1,24.718,0.017,64.2,-0.052,0.272,0.002,0,23.221,0.015,72.3,-0.068,0.011,0.001,0
2,1806.0,2331.58,1,26.314,0.059,18.3,-0.006,0.164,0.106,0,26.825,0.216,5.0,-0.781,-0.165,0.299,0
2,3109.62,3917.5,1,25.556,0.035,31.0,0.112,0.211,0.0,0,26.375,0.116,9.4,-0.231,0.312,0.011,0
2,2059.86,3198.96,1,24.891,0.019,56.0,-0.072,0.246,0.02,0,23.277,0.016,66.2,-0.053,0.151,0.034,0
2,2115.31,3105.05,1,24.14,0.015,70.3,-0.084,0.173,0.003,0,23.939,0.025,43.8,-0.067,0.344,0.021,0
2,2685.32,3480.8199999999997,1,26.334,0.056,19.4,-0.049,0.137,0.019,0,26.898,0.193,5.6,-0.51,0.3,0.053,0
2,2085.03,3099.89,1,24.126,0.016,66.6,-0.119,0.047,0.055,0,24.269,0.032,34.1,-0.076,0.075,0.097,0
2,1696.51,3598.71,1,26.423,0.058,18.6,-0.022,0.143,0.007,0,26.704,0.157,6.9,-0.781,-0.077,0.013,0
2,1796.28,2502.95,1,26.583,0.065,16.7,0.05,0.304,0.009,0,25.759,0.079,13.7,-0.29,0.046,0.029,0
2,213.82,3105.9,1,26.346,0.06,18.0,0.216,-0.004,0.307,0,26.557,0.149,7.3,-1.146,0.325,0.041,0
2,1366.4,2637.18,1,28.309,0.208,5.2,-0.213,-0.282,0.092,0,25.722,0.074,14.6,0.186,0.463,8.722,0
2,1574.52,3849.5299999999997,1,27.126,0.086,12.7,0.092,0.322,0.0,0,26.446,0.128,8.5,0.305,0.029,7.388,0
2,3375.99,3103.07,1,26.582,0.066,16.4,-0.107,0.268,0.218,0,26.839,0.192,5.7,-0.54,0.011,0.107,0
2,2129.01,3283.4,1,24.915,0.021,51.1,-0.09,0.196,0.014,0,24.049,0.025,43.5,-0.092,0.14,0.018,0
2,2159.52,3108.01,1,26.205,0.056,19.2,-0.068,0.226,0.067,0,26.308,0.136,8.0,-0.508,0.187,0.029,0
2,2097.01,3095.36,1,24.552,0.022,49.0,-0.091,0.148,0.205,0,24.595,0.043,25.5,-0.023,0.35,0.133,0
2,2069.05,3139.79,1,24.61,0.022,49.4,-0.117,-0.016,0.018,0,24.619,0.04,26.9,-0.063,0.217,0.07,0
2,3189.18,2182.3,1,27.488,0.102,10.7,0.157,0.035,0.001,0,25.701,0.078,13.9,0.193,0.35,0.04,0
2,2098.94,3299.02,1,24.665,0.021,52.7,-0.035,-0.009,0.034,0,24.46,0.033,33.1,-0.089,0.124,0.079,0
2,2047.4,3139.6400000000003,1,26.151,0.045,24.1,0.05,0.773,0.077,0,23.76,0.023,46.9,0.014,-0.38,0.044,0
2,2126.91,3277.9700000000003,1,24.755,0.021,52.0,-0.087,0.137,0.013,0,24.471,0.033,33.1,-0.09,0.086,0.035,0
2,2155.92,3104.34,1,25.716,0.043,25.3,-0.161,0.123,0.024,0,26.466,0.148,7.3,-0.593,0.168,0.072,0
2,3127.32,3721.69,1,26.936,0.074,14.6,0.056,0.087,0.01,0,26.006,0.098,11.1,0.141,0.975,0.031,0
2,2450.33,3370.34,1,26.339,0.057,18.9,0.05,0.395,0.0,0,26.153,0.109,10.0,-0.047,-0.08,0.0,0
2,2070.0,3205.3199999999997,1,25.304,0.033,32.8,-0.12,0.222,0.03,0,25.922,0.098,11.1,-0.371,0.457,0.147,0
2,762.14,3562.55,1,27.781,0.115,9.4,-0.036,0.6,0.01,0,25.404,0.061,17.7,0.221,0.798,0.001,0
2,2083.41,3271.44,1,24.977,0.026,41.8,-0.047,0.256,0.286,0,24.429,0.035,30.9,-0.061,0.051,0.193,0
2,2239.2,3035.01,1,25.993,0.051,21.2,-0.048,0.307,0.021,0,26.611,0.16,6.8,-0.47,-0.146,0.013,0
2,2145.8,3105.48,1,25.933,0.036,30.2,-0.115,0.051,0.026,0,23.951,0.024,44.7,-0.058,-0.007,0.012,0
2,2464.01,3097.01,1,25.043,0.024,44.9,-0.149,0.161,0.026,0,24.439,0.032,33.7,-0.214,0.174,0.066,0
2,2068.01,3179.76,1,25.356,0.029,38.0,-0.137,0.155,0.024,0,24.234,0.029,37.0,-0.145,0.089,0.025,0
2,2004.72,3186.4300000000003,1,25.764,0.032,34.3,-0.057,0.574,0.004,0,24.017,0.025,43.8,-0.047,0.626,0.009,0
2,2180.83,3311.35,1,26.47,0.069,15.7,0.086,0.207,0.588,0,26.967,0.212,5.1,-0.457,0.448,0.022,0
2,2073.59,3221.8900000000003,1,25.058,0.025,43.4,-0.097,0.336,0.079,0,24.482,0.035,31.4,-0.142,0.414,0.1,0
2,2219.4,3088.94,1,25.879,0.033,33.3,-0.109,0.089,0.003,0,24.003,0.024,44.7,-0.104,-0.013,0.005,0
2,3197.72,2318.57,1,26.908,0.084,12.9,0.114,0.001,0.0,0,26.358,0.125,8.7,0.391,0.784,2.9,0
2,2109.59,3108.7200000000003,1,28.167,0.19,5.7,-0.548,0.238,0.137,0,25.036,0.054,20.0,0.13,0.443,0.097,0
2,2076.28,3173.67,1,25.807,0.037,29.1,0.024,1.484,0.015,0,24.162,0.031,35.6,0.063,0.703,0.126,0
2,2155.13,3167.77,1,25.056,0.026,41.3,-0.082,0.028,0.122,0,24.706,0.041,26.5,-0.074,0.254,0.164,0
2,2525.24,2843.66,1,28.481,0.214,5.1,-0.556,0.313,0.041,0,25.542,0.065,16.6,0.071,0.317,0.041,0
2,2040.95,3228.19,1,25.834,0.035,31.3,-0.084,0.073,0.09,0,24.201,0.028,38.4,-0.052,0.163,0.074,0
2,2078.33,3137.63,1,24.948,0.028,38.4,-0.015,0.423,0.054,0,25.365,0.073,14.8,0.311,1.297,0.144,0
2,1872.99,3212.71,1,26.45,0.044,24.9,-0.083,0.368,0.002,0,24.057,0.025,44.3,-0.061,-0.046,0.002,0
2,1294.19,3666.77,1,26.441,0.061,17.7,-0.004,0.164,0.0,0,26.484,0.126,8.6,0.067,0.334,7.347,0
2,2101.01,3168.9,1,26.152,0.044,24.6,-0.049,0.34,0.01,0,24.2,0.029,37.1,-0.063,0.17,0.037,0
2,1927.35,2709.86,1,27.019,0.087,12.5,0.174,0.009,0.0,0,26.26,0.121,9.0,0.148,0.399,0.008,0
2,2030.67,3155.7200000000003,1,25.897,0.037,29.5,-0.048,-0.031,0.007,0,24.304,0.032,34.4,0.009,0.224,0.011,0
2,2164.43,3110.23,1,26.405,0.07,15.6,0.222,0.38,0.226,0,26.472,0.16,6.8,-0.058,0.401,0.018,0
2,505.74,2790.56,1,25.252,0.027,40.7,-0.133,0.053,0.006,0,24.661,0.037,29.5,-0.141,0.091,0.048,0
2,2125.83,3127.29,1,25.64,0.034,32.0,-0.183,0.109,0.025,0,24.483,0.035,31.2,-0.125,0.401,0.053,0
2,1371.56,2661.04,1,26.356,0.065,16.7,0.055,-0.147,0.0,0,26.625,0.181,6.0,-0.555,1.704,0.054,0
2,2358.56,2702.57,1,28.079,0.153,7.1,-0.075,0.565,0.002,0,25.924,0.091,11.9,0.272,0.11,0.001,0
2,620.5,3630.4700000000003,1,26.921,0.091,12.0,0.169,0.269,0.0,0,26.881,0.181,6.0,-0.169,0.255,0.001,0
2,2253.89,3198.87,1,27.951,0.14,7.8,-0.2,0.41,0.005,0,25.336,0.057,19.0,-0.016,0.281,0.021,0
2,2431.26,3663.02,1,26.737,0.076,14.2,0.037,0.219,0.031,0,26.561,0.139,7.8,-0.531,0.238,0.011,0
2,2052.93,3037.61,1,26.296,0.045,24.2,0.015,0.491,0.004,0,24.284,0.03,36.7,0.007,0.43,0.006,0
2,2132.16,4104.51,1,26.658,0.072,15.1,0.067,0.161,0.0,0,24.255,0.04,26.9,0.207,0.494,0.0,0
2,2112.95,3114.23,1,25.783,0.04,27.2,-0.041,0.147,0.03,0,24.7,0.041,26.4,-0.051,0.28,0.028,0
2,2088.08,3045.27,1,26.543,0.054,20.0,-0.034,0.68,0.173,0,24.258,0.031,35.4,-0.027,0.092,0.206,0
2,1960.66,3408.84,1,26.555,0.063,17.2,-0.048,0.443,0.028,0,26.426,0.13,8.3,-0.467,-0.24,0.029,0
2,2060.56,3210.9,1,27.967,0.15,7.3,-0.587,0.076,0.023,0,25.336,0.064,16.9,-0.037,0.088,0.029,0
2,1935.67,3041.09,1,26.649,0.077,14.1,0.03,0.108,0.001,0,26.877,0.214,5.1,-0.011,0.524,0.01,0
2,2119.57,3071.85,1,26.586,0.055,19.8,0.019,0.268,0.002,0,24.232,0.031,34.5,0.046,-0.191,0.038,0
2,2555.65,3115.88,1,26.896,0.071,15.2,0.008,0.182,0.009,0,25.844,0.085,12.8,0.153,0.091,0.002,0
2,2082.01,3270.99,1,25.134,0.032,33.9,-0.104,0.07,0.368,0,25.909,0.11,9.8,-0.178,0.281,1.006,0
2,2104.0,3275.01,1,25.241,0.03,35.9,-0.12,0.372,0.012,0,24.979,0.048,22.6,-0.165,0.287,0.021,0
2,2114.91,3269.6400000000003,1,25.254,0.029,36.9,-0.093,0.288,0.01,0,25.084,0.05,21.5,-0.049,0.251,0.034,0
2,2096.39,3270.0299999999997,1,25.843,0.037,29.2,-0.053,0.341,0.013,0,24.542,0.036,29.8,-0.046,0.209,0.028,0
2,4033.58,3971.46,1,27.236,0.093,11.7,0.022,0.338,0.094,0,26.298,0.115,9.5,0.048,0.095,0.001,0
2,2130.21,3076.6,1,26.056,0.042,26.1,-0.02,0.466,0.002,0,24.428,0.033,32.7,0.003,0.377,0.008,0
2,2027.95,3261.1400000000003,1,26.656,0.055,19.7,-0.025,0.198,0.072,0,24.299,0.029,36.9,-0.058,0.116,0.005,0
2,3435.36,3845.83,1,28.429,0.18,6.0,-0.238,-0.414,0.016,0,25.683,0.07,15.6,0.14,0.803,0.005,0
2,1989.0,3250.02,1,26.442,0.069,15.8,-0.075,0.297,0.043,0,26.866,0.202,5.4,-0.211,0.39,0.322,0
2,2068.77,3292.01,1,25.842,0.037,29.5,-0.135,0.073,0.132,0,24.591,0.036,30.5,-0.126,0.077,0.072,0
2,2033.01,3265.27,1,25.462,0.035,31.5,-0.067,0.174,0.032,0,24.922,0.048,22.5,-0.026,0.28,0.056,0
2,479.27,3986.01,1,26.657,0.079,13.7,-0.066,0.463,7.327,0,26.644,0.164,6.6,0.312,-0.063,5.976,0
2,2117.6,3187.23,1,25.883,0.051,21.3,-0.038,0.289,0.099,0,26.534,0.17,6.4,-0.359,1.165,0.229,0
2,1002.93,2274.35,1,26.233,0.056,19.4,0.025,0.309,0.041,0,26.212,0.124,8.7,-0.37,1.002,0.006,0
2,2133.32,3137.9,1,27.192,0.086,12.7,-0.088,0.905,0.273,0,24.424,0.034,32.0,-0.037,0.501,0.044,0
2,2104.92,3266.9,1,25.997,0.039,27.9,-0.048,0.453,0.01,0,24.55,0.035,30.9,-0.015,0.124,0.013,0
2,1908.67,2528.9700000000003,1,27.415,0.087,12.4,-0.257,0.157,0.1,0,24.249,0.029,37.3,-0.256,-0.004,0.115,0
2,2021.9,3237.3900000000003,1,26.403,0.067,16.1,-0.016,1.733,0.084,0,26.806,0.19,5.7,-0.479,0.746,0.104,0
2,2219.33,3078.52,1,27.729,0.117,9.3,-0.378,0.034,0.014,0,25.27,0.057,19.2,0.025,0.105,0.119,0
2,3881.91,2382.8,1,28.17,0.175,6.2,-0.557,0.072,0.088,0,25.285,0.056,19.3,-0.152,0.1,0.017,0
2,1805.49,2273.99,1,27.663,0.114,9.6,-0.522,0.297,0.012,0,24.932,0.046,23.7,0.004,0.347,0.017,0
2,2229.59,2902.38,1,26.221,0.057,19.1,0.014,0.534,0.006,0,26.588,0.163,6.7,-0.248,0.168,0.021,0
2,2170.58,3166.48,1,28.212,0.176,6.2,-0.264,0.527,0.023,0,25.393,0.064,16.9,0.131,0.351,0.034,0
2,2018.79,3177.88,1,25.877,0.039,28.2,-0.022,0.568,0.152,0,24.639,0.039,27.5,-0.005,0.441,0.232,0
2,2104.35,2929.0,1,26.128,0.04,27.3,-0.03,0.508,0.003,0,24.517,0.034,31.9,-0.008,-0.07,0.003,0
2,2121.79,3128.01,1,25.843,0.04,27.2,-0.059,0.358,0.032,0,24.718,0.042,26.1,-0.027,0.702,0.072,0
2,870.17,3309.87,1,25.923,0.036,30.3,-0.052,0.798,0.003,0,24.687,0.037,29.4,-0.021,-0.036,0.037,0
2,2079.73,3129.66,1,25.32,0.036,30.1,-0.206,0.123,0.008,0,25.45,0.074,14.7,-0.158,0.362,0.05,0
2,2028.52,3211.27,1,26.423,0.048,22.4,-0.119,0.241,0.014,0,24.468,0.034,32.1,-0.051,0.278,0.003,0
2,2161.15,3013.76,1,26.097,0.042,26.1,-0.014,-0.053,0.001,0,24.583,0.037,29.4,-0.003,0.337,0.006,0
2,2080.94,3159.8900000000003,1,25.698,0.038,28.4,-0.13,0.077,0.089,0,24.79,0.044,24.9,-0.12,0.055,0.034,0
2,2115.46,3191.56,1,26.764,0.064,17.0,-0.196,0.146,0.262,0,24.451,0.035,31.0,-0.115,0.262,0.168,0
2,2045.95,3162.66,1,25.374,0.035,31.2,-0.163,0.19,0.019,0,25.225,0.059,18.4,-0.139,0.673,0.016,0
2,2068.94,3325.04,1,25.349,0.033,33.2,-0.071,0.321,0.008,0,25.343,0.06,18.0,-0.109,0.34,0.008,0
2,2113.39,3124.7,1,25.38,0.035,30.7,-0.107,0.435,0.009,0,25.31,0.065,16.8,-0.134,0.563,0.024,0
2,1564.13,2383.35,1,28.308,0.198,5.5,-0.12,1.472,0.076,0,25.289,0.057,19.1,0.113,0.165,0.028,0
2,2074.36,3306.0,1,26.043,0.041,26.2,-0.163,0.309,0.009,0,25.007,0.048,22.7,-0.005,0.061,0.066,0
2,2121.34,3174.1,1,25.864,0.04,27.2,-0.131,0.233,0.013,0,24.823,0.044,24.8,-0.105,0.037,0.016,0
2,3060.48,4078.75,1,26.82,0.079,13.8,0.054,0.228,0.038,0,26.812,0.158,6.9,-0.811,0.03,0.041,0
2,2060.49,3678.7200000000003,1,27.34,0.083,13.0,-0.009,0.576,0.045,0,25.325,0.058,18.6,0.033,0.161,0.57,0
2,2011.32,3175.26,1,26.125,0.043,25.2,-0.011,0.45,0.004,0,24.666,0.039,28.1,-0.029,0.165,0.011,0
2,2181.93,2922.0,1,26.304,0.046,23.6,-0.036,0.096,0.004,0,24.684,0.038,28.2,-0.03,0.025,0.001,0
2,2158.89,3265.73,1,25.409,0.033,33.0,-0.043,0.07,0.033,0,25.518,0.07,15.6,0.036,0.157,0.092,0
2,2224.96,3128.05,1,26.116,0.043,25.4,-0.029,0.233,0.022,0,24.693,0.038,28.7,-0.062,0.081,0.017,0
2,3787.8,3988.4300000000003,1,28.35,0.173,6.3,-0.069,0.245,0.162,0,26.092,0.091,11.9,0.178,0.115,0.005,0
2,1996.84,3329.87,1,26.623,0.052,21.0,-0.038,0.556,0.002,0,24.554,0.034,32.3,-0.034,0.127,0.008,0
2,2071.88,3127.12,1,25.589,0.04,26.8,-0.299,0.105,0.042,0,25.217,0.063,17.3,-0.211,0.47,0.047,0
2,99.1,3658.33,1,26.444,0.066,16.6,-0.015,0.621,0.003,0,27.034,0.202,5.4,-0.515,0.064,0.0,0
2,2105.8,3207.02,1,25.696,0.039,28.1,-0.048,0.089,0.031,0,25.097,0.053,20.6,-0.073,0.071,0.082,0
2,2187.34,3008.35,1,26.809,0.06,18.1,-0.058,0.171,0.015,0,24.54,0.035,31.2,-0.088,0.291,0.086,0
2,2249.22,3896.0,1,26.054,0.038,28.8,-0.145,0.083,0.004,0,24.954,0.041,26.5,-0.227,0.141,0.007,0
2,2551.55,3017.7799999999997,1,26.029,0.04,27.0,-0.096,0.165,0.16,0,24.85,0.043,25.0,-0.072,0.001,0.262,0
2,2153.77,3223.17,1,25.711,0.039,27.9,0.004,0.002,0.135,0,25.166,0.054,20.1,0.004,0.237,0.024,0
2,358.79,2534.77,1,25.803,0.044,24.9,-0.128,0.128,0.016,0,26.103,0.111,9.8,-0.226,0.197,0.252,0
2,2093.99,3178.8199999999997,1,25.901,0.044,24.9,-0.039,0.232,0.032,0,24.968,0.05,21.6,-0.034,0.512,0.084,0
2,886.73,2926.16,1,26.342,0.062,17.6,-0.088,0.165,0.006,0,26.438,0.139,7.8,-0.622,0.008,0.023,0
2,2152.92,3147.9,1,26.422,0.052,20.7,-0.052,0.267,0.114,0,24.702,0.041,26.6,0.007,0.238,0.155,0
2,530.01,2631.27,1,28.128,0.165,6.6,-0.249,-0.106,0.102,0,25.513,0.07,15.5,0.07,0.456,0.25,0
2,2130.36,3270.73,1,25.677,0.037,29.4,-0.084,0.197,0.02,0,25.248,0.057,19.1,-0.093,0.198,0.038,0
2,2089.69,3240.66,1,26.382,0.05,21.9,-0.129,0.146,0.006,0,24.767,0.041,26.5,-0.098,0.425,0.01,0
2,478.59,3987.2,1,26.43,0.07,15.5,-0.16,0.143,1.212,0,26.756,0.171,6.4,-0.09,0.106,6.74,0
2,1929.58,3271.3900000000003,1,26.642,0.053,20.4,-0.011,-0.017,0.001,0,24.654,0.037,29.6,0.005,0.469,0.008,0
2,3553.26,3686.84,1,26.498,0.046,23.5,-0.248,0.21,0.001,0,24.76,0.036,30.3,-0.325,-0.021,0.002,0
2,3548.08,3556.67,1,26.225,0.056,19.4,-0.099,-0.023,0.014,0,26.763,0.174,6.3,-0.551,0.169,0.407,0
2,2043.99,3197.9,1,25.633,0.039,27.9,-0.046,0.186,0.036,0,25.335,0.064,17.0,0.022,0.272,0.021,0
2,2032.33,3228.33,1,25.687,0.04,27.2,-0.067,0.377,0.196,0,25.379,0.065,16.7,-0.135,0.456,0.254,0
2,2081.2,3267.66,1,26.225,0.047,23.2,-0.123,0.186,0.072,0,24.901,0.044,24.5,-0.15,0.349,0.066,0
2,2110.69,3148.95,1,26.458,0.076,14.3,0.188,0.477,0.035,0,26.494,0.172,6.3,0.162,-0.499,0.021,0
2,2036.95,3188.84,1,26.747,0.063,17.1,-0.066,0.372,0.118,0,24.692,0.04,26.9,-0.011,0.293,0.117,0
