extension,type,x,y,mag_v,mag_i,snr_v,snr_i,sharp_v,sharp_i,err_v,err_i
2,1,477.78,316.89,25.265,24.821,7.8,5.1,-0.232,0.014,0.139,0.211
2,1,221.02999999999997,346.26,25.722,24.63,6.5,6.2,-0.268,-0.058,0.167,0.175
2,1,487.49,453.68,25.742,24.669,8.2,5.8,-0.177,-0.215,0.133,0.189
2,1,385.72,359.9,99.999,99.999,6.6,0.0,0.312,0.0,0.163,0.0
2,1,536.71,321.44,24.188,25.046,10.7,5.1,0.261,-0.232,0.102,0.214
2,1,-33.64999999999998,18.870000000000005,26.362,24.437,4.6,7.1,-0.38,-0.165,0.234,0.152
2,1,342.74,221.69000000000005,99.999,99.999,8.3,0.0,-0.186,0.0,0.13,0.0
2,1,382.65,373.0,99.999,99.999,5.7,0.0,-0.163,0.0,0.191,0.0
2,1,442.68,459.03,26.017,24.598,6.5,4.9,0.247,0.387,0.166,0.221
2,1,425.26,437.98,25.518,24.733,7.0,5.2,0.031,-0.208,0.155,0.21
2,1,209.53999999999996,566.81,99.999,99.999,5.8,0.0,0.057,0.0,0.189,0.0
2,1,576.88,334.66,99.999,99.999,12.7,0.0,0.102,0.0,0.085,0.0
2,1,475.67,293.09,99.999,99.999,0.0,6.8,0.0,-0.056,0.0,0.16
2,1,444.65,571.95,25.448,24.912,9.6,5.1,0.114,0.257,0.114,0.211
2,1,478.68,269.42,26.046,24.518,5.6,6.1,0.157,-0.125,0.195,0.179
2,1,567.9,488.7,25.932,24.636,8.3,6.4,-0.186,0.3,0.132,0.171
2,1,157.11,131.67999999999995,25.409,24.707,6.9,5.7,-0.418,-0.215,0.157,0.19
2,1,183.92999999999995,398.23,25.673,24.643,6.3,6.0,-0.138,-0.275,0.172,0.181
2,1,387.93,334.76,99.999,99.999,0.0,4.6,0.0,0.489,0.0,0.236
2,1,174.96000000000004,352.36,26.009,24.531,7.0,6.8,-0.187,0.019,0.155,0.159
2,1,243.95,446.33,25.54,24.856,8.5,4.8,0.193,0.244,0.128,0.225
2,1,299.13,399.94,25.779,24.582,5.4,5.9,0.035,0.177,0.201,0.185
2,1,580.23,531.87,25.918,24.673,8.3,5.8,-0.229,-0.123,0.131,0.186
2,1,172.34000000000003,544.72,26.159,24.49,6.0,7.3,-0.291,0.011,0.181,0.149
2,1,477.67,626.1800000000001,99.999,99.999,6.2,0.0,0.124,0.0,0.174,0.0
2,1,412.74,507.5,26.127,24.534,7.2,6.9,-0.158,-0.068,0.151,0.156
2,1,378.25,435.76,25.688,24.626,5.9,5.9,0.195,-0.318,0.184,0.185
2,1,368.76,171.82000000000005,25.26,24.999,8.2,4.0,0.078,0.425,0.132,0.273
2,1,432.57,120.94000000000005,26.253,24.463,6.7,7.1,0.06,0.008,0.162,0.153
2,1,471.86,344.02,99.999,99.999,8.1,0.0,0.132,0.0,0.134,0.0
2,1,393.05,553.6800000000001,25.981,24.609,6.4,5.1,0.066,0.047,0.171,0.211
2,1,598.0,480.19,25.653,24.701,6.5,5.4,-0.384,-0.443,0.168,0.201
2,1,-27.75,272.72,25.708,24.805,9.0,5.4,0.103,0.137,0.121,0.2
2,1,267.75,387.55,99.999,99.999,0.0,7.1,0.0,-0.347,0.0,0.153
2,1,527.24,291.21,25.475,25.114,9.0,3.6,-0.188,-0.143,0.12,0.304
2,1,170.72000000000003,146.61,25.97,24.583,5.2,5.9,0.291,0.357,0.209,0.185
2,1,251.14,213.63,25.328,24.999,9.0,4.0,-0.099,-0.195,0.121,0.269
2,1,95.23000000000002,444.78,26.075,24.574,7.7,6.7,0.005,-0.017,0.14,0.163
2,1,380.71,637.83,25.169,24.77,7.5,5.8,0.286,0.201,0.145,0.186
2,1,452.28,412.24,25.947,24.59,4.8,5.6,0.237,0.04,0.229,0.192
2,1,245.77999999999997,549.7,25.965,24.602,8.0,6.7,-0.138,-0.161,0.136,0.162
2,1,457.03,498.1,25.868,24.578,5.5,6.6,-0.208,-0.188,0.199,0.165
2,1,537.21,160.38,25.277,24.643,5.6,6.1,-0.148,0.116,0.194,0.179
2,1,284.17,282.03,99.999,99.999,7.0,0.0,0.12,0.0,0.156,0.0
2,1,347.86,95.28999999999996,25.923,24.687,7.1,4.9,-0.209,0.226,0.152,0.22
2,1,469.43,177.60000000000002,26.489,24.404,4.8,7.3,-0.012,-0.095,0.227,0.148
2,1,79.94000000000005,374.83,25.788,24.764,8.6,5.5,0.016,0.106,0.127,0.196
2,1,123.38999999999999,398.88,26.001,24.567,6.0,6.7,0.152,0.06,0.18,0.162
2,1,328.6,685.09,25.543,24.861,9.5,5.6,-0.009,0.04,0.115,0.195
2,1,558.05,241.55,99.999,99.999,9.4,0.0,0.014,0.0,0.116,0.0
2,1,510.7,678.94,25.945,24.647,8.4,6.7,0.022,-0.14,0.129,0.162
2,1,521.58,397.65,26.291,24.472,4.0,6.7,0.306,0.293,0.27,0.162
2,1,442.2,128.78999999999996,25.795,24.721,7.7,5.5,-0.12,-0.112,0.142,0.198
2,1,550.64,146.64999999999998,25.985,24.618,6.9,6.1,0.041,-0.054,0.157,0.179
2,1,426.88,187.12,25.427,24.696,6.7,5.9,0.055,-0.184,0.163,0.183
2,1,449.78,336.2,99.999,99.999,0.0,6.1,0.0,0.438,0.0,0.178
2,1,261.84,528.74,99.999,99.999,10.0,0.0,-0.105,0.0,0.108,0.0
2,1,116.39999999999998,383.86,25.533,24.911,9.5,5.2,0.05,-0.05,0.114,0.211
2,1,325.5,201.97000000000003,25.608,24.847,8.3,5.1,0.128,0.092,0.131,0.214
2,1,200.30999999999995,425.66,25.126,25.235,10.9,3.9,-0.074,-0.143,0.1,0.276
2,1,348.01,604.22,25.426,24.958,9.5,4.9,0.093,-0.057,0.115,0.22
2,1,291.85,188.64999999999998,99.999,99.999,8.4,0.0,-0.134,0.0,0.13,0.0
2,1,203.11,-30.090000000000032,99.999,99.999,10.7,0.0,-0.042,0.0,0.101,0.0
2,1,454.03,449.76,26.288,24.47,5.8,6.8,0.425,0.148,0.188,0.161
2,1,225.44000000000005,488.12,26.018,24.663,7.4,5.1,0.18,0.122,0.147,0.213
2,1,480.78,595.92,26.065,24.604,6.1,5.3,-0.357,-0.344,0.178,0.205
2,1,413.07,290.08,24.693,24.962,6.6,4.2,-0.43,0.058,0.163,0.258
2,1,502.41999999999996,146.20000000000005,25.836,24.736,8.1,5.6,-0.077,0.124,0.135,0.193
2,1,445.45,199.96000000000004,25.643,24.853,6.4,3.7,-0.392,-0.493,0.171,0.294
2,1,314.48,315.9,25.75,24.618,4.6,5.8,-0.006,0.169,0.234,0.187
2,1,30.860000000000014,301.62,26.027,24.665,7.8,5.3,0.059,0.359,0.139,0.205
2,1,202.89999999999998,427.67,99.999,99.999,0.0,7.5,0.0,0.01,0.0,0.146
2,1,323.04,441.83,25.964,24.622,4.6,3.9,-0.327,0.194,0.235,0.278
2,1,550.9,374.22,25.879,24.649,7.3,6.3,-0.143,-0.129,0.148,0.171
2,1,386.73,464.63,25.577,24.85,8.4,5.1,0.227,0.189,0.13,0.213
2,1,273.71,222.94000000000005,24.747,24.649,5.0,6.2,-0.164,-0.068,0.217,0.176
2,1,472.56,444.92,24.749,24.948,8.7,5.0,-0.195,-0.124,0.125,0.218
2,1,242.22000000000003,423.49,26.0,24.594,5.6,6.0,-0.076,-0.008,0.195,0.18
2,1,338.74,302.44,99.999,99.999,8.0,0.0,0.015,0.0,0.135,0.0
2,1,188.39999999999998,469.67,26.132,24.566,5.7,6.6,-0.105,0.08,0.192,0.163
2,1,516.7,138.94000000000005,26.344,24.481,5.3,6.8,0.33,0.277,0.204,0.159
2,1,462.65,612.91,25.304,25.104,10.4,4.5,0.031,0.271,0.104,0.24
2,1,625.9300000000001,151.39999999999998,26.18,24.557,5.3,4.9,0.155,-0.042,0.205,0.219
2,1,250.82999999999998,334.32,26.226,24.52,5.5,6.3,-0.275,-0.278,0.197,0.173
2,1,644.76,248.43,99.999,99.999,5.9,0.0,0.167,0.0,0.184,0.0
2,1,207.15999999999997,404.49,26.044,24.669,7.3,4.8,0.064,0.01,0.149,0.225
2,1,620.47,653.28,99.999,99.999,0.0,4.0,0.0,0.066,0.0,0.274
2,1,566.45,648.41,25.463,25.054,10.3,4.6,0.002,0.03,0.106,0.237
2,1,165.51999999999998,480.19,25.513,25.015,9.1,4.4,-0.203,-0.153,0.119,0.245
2,1,418.43,491.09,25.5,24.788,7.3,5.4,0.171,-0.061,0.149,0.201
2,1,447.48,557.0,26.161,24.542,5.9,6.8,0.216,0.028,0.185,0.159
2,1,539.4,295.25,99.999,99.999,10.7,0.0,0.147,0.0,0.101,0.0
2,1,475.25,558.83,25.686,24.848,9.0,5.4,-0.179,-0.182,0.121,0.202
2,1,433.54,214.22000000000003,25.134,24.922,8.2,5.0,-0.114,-0.291,0.132,0.218
2,1,262.04,491.82,25.515,24.997,8.4,4.2,-0.222,-0.43,0.129,0.261
2,1,371.72,185.83000000000004,26.458,24.448,4.4,6.8,0.395,0.326,0.245,0.159
2,1,495.53999999999996,295.84,99.999,99.999,8.5,0.0,-0.013,0.0,0.128,0.0
2,1,525.37,381.66,25.774,24.854,8.3,4.6,0.034,0.223,0.13,0.234
2,1,374.52,399.89,25.657,24.667,5.2,5.6,0.448,0.164,0.207,0.195
2,1,360.63,132.0,26.107,24.575,5.9,6.6,-0.038,-0.187,0.183,0.164
2,1,335.19,222.41999999999996,99.999,99.999,6.9,0.0,0.351,0.0,0.157,0.0
2,1,231.45000000000005,622.05,26.183,24.555,7.1,7.0,0.085,0.038,0.152,0.155
2,1,531.71,638.52,25.787,24.752,8.7,6.3,-0.015,0.025,0.125,0.172
2,1,186.30999999999995,280.08,99.999,99.999,6.6,0.0,0.007,0.0,0.165,0.0
2,1,548.81,324.54,25.767,24.608,5.2,6.5,-0.014,-0.153,0.211,0.167
2,1,293.43,419.88,25.094,24.927,7.7,4.7,-0.123,0.01,0.142,0.23
2,1,547.31,231.96000000000004,25.789,24.787,7.8,5.5,-0.021,-0.08,0.138,0.199
2,1,194.23000000000002,467.7,26.284,24.507,4.9,7.0,-0.126,-0.002,0.223,0.154
2,1,227.98000000000002,400.22,25.617,24.914,8.3,4.7,-0.12,0.141,0.13,0.23
2,1,233.99,293.62,25.842,24.824,7.8,4.3,-0.116,0.084,0.139,0.25
2,1,374.16,642.05,26.099,24.594,6.6,6.6,0.408,-0.069,0.164,0.164
2,1,267.98,552.95,25.923,24.84,7.3,3.7,0.218,-0.386,0.148,0.296
2,1,392.42,150.07000000000005,26.607,24.367,5.1,7.7,-0.015,0.018,0.215,0.141
2,1,434.77,271.78,25.968,24.65,6.4,5.7,-0.005,0.259,0.17,0.19
2,1,329.03,509.49,99.999,99.999,7.9,0.0,-0.193,0.0,0.137,0.0
2,1,656.62,405.26,26.43,24.463,6.7,7.6,0.018,0.139,0.162,0.142
2,1,253.82999999999998,528.89,26.411,24.466,6.2,7.2,-0.008,-0.044,0.174,0.15
2,1,651.4300000000001,140.02999999999997,25.706,24.877,8.5,5.0,0.135,0.162,0.128,0.219
2,1,253.66000000000003,258.67,26.416,24.465,5.9,6.8,0.203,0.359,0.183,0.159
2,1,110.84000000000003,222.40999999999997,25.802,24.814,7.7,4.8,-0.164,-0.091,0.14,0.225
2,1,355.46,414.74,99.999,99.999,8.6,0.0,0.245,0.0,0.126,0.0
2,1,464.27,241.41000000000003,99.999,99.999,7.7,0.0,0.136,0.0,0.141,0.0
2,1,269.2,371.62,25.825,24.693,6.4,5.5,0.221,-0.031,0.169,0.198
2,1,597.73,367.01,25.881,24.742,8.1,6.0,0.103,-0.023,0.134,0.181
2,1,93.26999999999998,428.79,25.771,24.851,8.7,5.3,-0.053,-0.256,0.124,0.206
2,1,133.69000000000005,540.25,25.764,24.844,8.4,5.1,0.014,-0.132,0.129,0.212
2,1,616.81,183.10000000000002,99.999,99.999,9.4,0.0,0.286,0.0,0.115,0.0
2,1,372.22,417.94,26.46,24.467,4.4,4.5,-0.446,-0.446,0.246,0.242
2,1,412.64,662.97,25.391,25.073,10.1,4.7,-0.053,-0.054,0.107,0.23
2,1,374.78,332.44,25.338,24.613,4.4,5.8,-0.13,-0.106,0.249,0.187
2,1,371.01,293.89,99.999,99.999,5.8,0.0,-0.4,0.0,0.186,0.0
2,1,381.4,344.68,99.999,99.999,8.4,0.0,-0.071,0.0,0.13,0.0
2,1,442.07,366.5,25.671,24.944,7.0,3.7,0.045,-0.407,0.154,0.293
2,1,601.92,358.41,26.057,24.638,7.1,6.0,-0.205,0.088,0.152,0.181
2,1,596.1800000000001,509.0,25.709,24.965,8.0,4.0,0.351,-0.077,0.136,0.272
2,1,325.49,264.06,24.987,24.848,5.8,4.5,0.183,0.281,0.186,0.241
2,1,397.84,359.16,24.707,24.897,7.3,4.9,0.238,0.159,0.148,0.22
2,1,268.21,207.52999999999997,25.769,24.923,8.1,4.1,-0.108,-0.336,0.134,0.262
2,1,126.27999999999997,658.23,25.788,24.786,8.5,5.9,0.142,-0.077,0.128,0.185
2,1,456.16,372.81,25.898,24.718,7.3,5.4,0.009,-0.179,0.149,0.202
2,1,602.2,270.84,25.306,25.256,10.1,3.7,-0.053,-0.247,0.108,0.294
2,1,234.75,162.51,25.649,24.886,6.4,3.7,0.133,-0.447,0.17,0.29
2,1,464.46,175.67999999999995,25.933,24.768,7.9,5.4,-0.197,0.142,0.138,0.203
2,1,215.40999999999997,217.41999999999996,26.482,24.481,5.7,7.4,-0.03,-0.23,0.189,0.147
2,1,109.84000000000003,611.96,26.8,24.289,4.1,7.8,0.146,-0.062,0.263,0.139
2,1,108.49000000000001,433.77,26.319,24.528,6.9,7.0,0.053,-0.052,0.157,0.155
2,1,492.07,294.74,26.16,24.633,6.2,4.4,-0.222,-0.055,0.176,0.249
2,1,-24.17999999999995,237.84000000000003,26.317,24.516,6.3,6.9,-0.393,-0.234,0.171,0.157
2,1,228.98000000000002,392.14,26.17,24.603,6.4,4.9,0.085,-0.234,0.17,0.221
2,1,205.73000000000002,507.8,26.038,24.743,7.4,4.7,-0.151,-0.029,0.147,0.233
2,1,298.64,53.379999999999995,25.819,24.728,6.7,5.6,0.429,0.09,0.161,0.195
2,1,469.18,481.83,99.999,99.999,10.0,0.0,0.137,0.0,0.108,0.0
2,1,523.09,542.04,25.423,25.086,9.7,4.5,0.046,-0.13,0.112,0.244
2,1,284.73,464.78,99.999,99.999,6.0,0.0,-0.203,0.0,0.181,0.0
2,1,362.44,-14.590000000000032,99.999,99.999,6.5,0.0,-0.021,0.0,0.168,0.0
2,1,268.02,633.69,25.288,24.947,8.7,5.1,-0.053,0.1,0.124,0.215
2,1,250.86,194.66999999999996,26.063,24.641,6.5,5.5,-0.335,-0.153,0.167,0.197
2,1,440.98,349.99,26.229,24.552,4.9,6.4,-0.055,-0.227,0.221,0.17
2,1,425.77,369.0,25.299,24.814,7.0,5.1,-0.036,0.161,0.156,0.212
2,1,382.16,535.91,25.489,24.807,6.8,5.2,-0.25,0.254,0.159,0.209
2,1,654.66,214.97000000000003,25.924,24.76,7.2,5.3,-0.057,-0.129,0.15,0.204
2,1,207.71000000000004,271.93,26.128,24.587,5.4,6.5,0.227,0.089,0.202,0.168
2,1,579.12,250.70999999999998,26.367,24.501,5.4,6.8,-0.129,0.096,0.202,0.159
2,1,349.99,205.61,25.508,24.942,6.6,3.8,0.001,0.415,0.165,0.289
2,1,562.3199999999999,445.01,26.149,24.581,6.0,6.6,0.391,0.168,0.181,0.165
2,1,276.33,335.15,25.225,24.857,7.1,5.1,0.149,0.109,0.153,0.214
2,1,90.64999999999998,366.91,25.597,25.036,9.0,4.2,-0.038,-0.371,0.12,0.259
2,1,123.61000000000001,441.87,25.54,24.936,8.3,5.0,0.209,0.233,0.131,0.218
2,1,441.4,509.99,25.78,24.651,5.1,5.9,0.35,0.181,0.214,0.183
2,1,584.92,339.11,26.052,24.641,6.3,6.5,-0.021,-0.27,0.171,0.167
2,1,454.88,319.57,24.957,25.111,8.9,4.0,0.196,0.445,0.122,0.271
2,1,391.52,-3.019999999999982,99.999,99.999,7.3,0.0,-0.185,0.0,0.148,0.0
2,1,498.53,289.06,99.999,99.999,11.7,0.0,0.399,0.0,0.093,0.0
2,1,378.89,387.31,99.999,99.999,10.5,0.0,-0.058,0.0,0.103,0.0
2,1,364.81,146.58000000000004,25.713,24.657,5.5,5.9,-0.451,-0.378,0.198,0.185
2,1,222.63,547.86,25.606,24.946,8.5,4.7,0.171,0.024,0.128,0.231
2,1,281.18,255.45,25.574,24.652,4.8,5.8,0.001,0.039,0.225,0.188
2,1,451.68,324.41,25.704,24.76,6.4,5.3,-0.127,0.321,0.169,0.206
2,1,431.87,391.89,25.563,24.791,5.2,4.1,-0.094,0.235,0.21,0.268
2,1,255.13,270.68,26.169,24.639,6.3,4.9,0.22,0.149,0.171,0.223
2,1,369.72,431.98,25.783,24.787,5.5,4.1,-0.063,0.18,0.197,0.267
2,1,268.13,320.45,25.505,24.811,6.6,5.2,-0.122,0.044,0.164,0.21
2,1,436.24,298.74,99.999,99.999,11.0,0.0,0.099,0.0,0.099,0.0
2,1,226.40999999999997,244.76999999999998,26.143,24.658,6.9,5.6,-0.122,0.304,0.156,0.195
2,1,510.49,362.22,25.973,24.753,7.5,5.1,-0.11,-0.13,0.145,0.215
2,1,368.16,570.77,25.702,24.89,7.7,4.7,0.133,-0.225,0.14,0.231
2,1,368.7,469.87,99.999,99.999,9.8,0.0,0.115,0.0,0.111,0.0
2,1,230.02999999999997,467.47,26.352,24.529,4.9,6.8,-0.045,-0.256,0.22,0.159
2,1,447.58,206.64999999999998,99.999,99.999,8.1,0.0,0.062,0.0,0.135,0.0
2,1,410.29,521.31,25.813,24.686,5.9,6.0,0.343,0.138,0.184,0.181
2,1,207.90999999999997,303.71,26.175,24.62,6.7,5.8,-0.092,0.153,0.163,0.186
2,1,297.97,574.91,26.088,24.658,6.6,6.0,-0.068,0.173,0.165,0.181
2,1,197.01999999999998,694.8,25.877,24.832,5.9,3.7,0.318,0.375,0.183,0.293
2,1,347.61,201.03999999999996,99.999,99.999,0.0,6.2,0.0,0.033,0.0,0.176
2,1,573.25,243.64999999999998,26.33,24.553,5.5,6.5,-0.008,0.067,0.199,0.168
2,1,468.99,268.74,25.972,24.671,5.9,5.5,0.04,0.242,0.183,0.196
2,1,448.45,239.14999999999998,99.999,99.999,0.0,5.8,0.0,-0.249,0.0,0.188
2,1,158.04999999999995,439.8,26.302,24.565,6.5,5.9,-0.1,0.018,0.167,0.184
2,1,529.04,557.41,25.882,24.686,6.4,6.3,-0.412,-0.062,0.168,0.172
2,1,144.0,476.67,25.676,24.871,7.9,5.2,-0.211,-0.138,0.137,0.21
2,1,412.14,613.3199999999999,25.552,24.888,8.3,5.4,0.153,0.089,0.131,0.202
2,1,103.74000000000001,498.03999999999996,25.664,24.927,8.7,5.1,0.114,-0.073,0.125,0.214
2,1,160.65999999999997,411.23,26.11,24.681,7.1,5.4,0.29,0.047,0.153,0.202
2,1,520.75,275.99,25.921,24.727,7.6,5.7,-0.125,-0.195,0.144,0.189
2,1,373.01,624.42,25.682,24.981,7.4,3.7,-0.025,0.277,0.146,0.295
2,1,335.93,572.71,25.624,24.843,7.6,5.3,0.036,0.121,0.143,0.207
2,1,446.56,592.75,25.741,24.876,8.6,5.3,0.181,0.005,0.126,0.204
2,1,523.8,453.97,25.73,24.82,7.5,5.6,-0.066,0.084,0.144,0.195
2,1,321.52,313.95,99.999,99.999,6.2,0.0,0.102,0.0,0.176,0.0
2,1,383.32,512.22,26.244,24.569,4.7,6.0,0.291,-0.141,0.231,0.18
2,1,172.70000000000005,198.03999999999996,26.302,24.581,6.5,6.6,0.103,0.107,0.168,0.164
2,1,415.2,147.89999999999998,25.517,24.849,6.6,4.9,-0.032,0.211,0.164,0.223
2,1,426.05,569.77,25.341,24.989,8.3,4.8,-0.086,-0.172,0.131,0.228
2,1,323.0,204.85000000000002,25.914,24.866,6.6,3.8,0.181,0.09,0.163,0.283
2,1,262.92,451.17,99.999,99.999,7.3,0.0,0.321,0.0,0.149,0.0
2,1,78.65999999999997,566.49,25.379,25.218,9.7,3.8,-0.035,0.279,0.112,0.285
2,1,238.74,522.8,25.91,24.813,7.4,5.0,0.319,0.204,0.147,0.219
2,1,98.75,108.94000000000005,26.202,24.615,5.7,6.2,0.13,0.067,0.192,0.174
2,1,550.19,592.24,25.42,25.08,9.8,4.7,-0.091,-0.23,0.11,0.23
2,1,521.94,534.4300000000001,99.999,99.999,8.6,0.0,0.052,0.0,0.126,0.0
2,1,321.95,500.09000000000003,99.999,99.999,5.7,0.0,0.181,0.0,0.19,0.0
2,1,462.91,427.81,26.132,24.674,6.6,5.1,-0.26,0.438,0.166,0.213
2,1,276.84,274.98,25.778,24.883,7.3,4.0,-0.106,-0.406,0.149,0.269
2,1,211.30999999999995,610.8,25.946,24.748,7.5,5.9,0.01,-0.035,0.144,0.186
2,1,224.54999999999995,235.12,25.65,24.843,6.3,4.6,-0.091,0.084,0.174,0.235
2,1,620.2,213.22000000000003,25.753,24.924,8.4,4.7,-0.103,-0.111,0.13,0.231
2,1,376.17,247.26999999999998,99.999,99.999,0.0,5.4,0.0,-0.098,0.0,0.201
2,1,243.26,463.25,25.902,24.791,7.3,5.4,-0.165,0.12,0.148,0.201
2,1,278.04,462.03,25.81,24.878,6.6,3.9,0.367,-0.385,0.165,0.279
2,1,501.43,378.86,25.614,24.892,7.6,4.9,-0.123,0.011,0.143,0.22
2,1,146.34000000000003,302.04,26.211,24.644,6.5,6.1,0.153,-0.221,0.167,0.179
2,1,489.67,431.42,25.094,25.059,8.6,4.6,0.072,0.164,0.126,0.238
2,1,226.49,555.15,25.689,24.911,8.7,5.2,-0.032,0.377,0.125,0.21
2,1,398.16,441.88,25.956,24.748,5.6,4.2,0.178,-0.302,0.194,0.256
2,1,411.62,75.63999999999999,26.002,24.786,7.4,4.7,0.117,0.01,0.148,0.233
2,1,328.74,530.01,99.999,99.999,0.0,6.8,0.0,-0.043,0.0,0.16
2,1,465.34,367.91,99.999,99.999,8.6,0.0,-0.079,0.0,0.127,0.0
2,1,130.24,412.12,25.723,25.033,8.2,3.8,0.235,0.423,0.133,0.286
2,1,388.57,383.79,26.286,24.588,5.5,5.5,-0.183,0.172,0.196,0.197
2,1,448.2,234.41999999999996,26.421,24.513,4.3,5.3,0.094,-0.086,0.255,0.203
2,1,363.31,61.77999999999997,24.819,24.869,5.6,4.7,-0.366,-0.169,0.194,0.23
2,1,536.9,41.26999999999998,26.545,24.465,5.7,7.0,-0.018,-0.103,0.19,0.156
2,1,463.56,447.0,25.855,24.792,7.2,5.4,0.341,-0.12,0.15,0.202
2,1,303.15,513.49,24.891,25.146,8.2,3.9,0.008,-0.015,0.132,0.276
2,1,165.71000000000004,-12.080000000000041,25.774,24.99,7.8,3.9,0.001,-0.478,0.139,0.276
2,1,440.14,377.52,99.999,99.999,0.0,7.5,0.0,-0.014,0.0,0.145
2,1,407.76,514.1,99.999,99.999,7.4,0.0,0.184,0.0,0.147,0.0
2,1,554.46,545.1,25.881,24.851,8.0,5.2,0.032,0.301,0.135,0.208
2,1,424.24,508.03,99.999,99.999,10.7,0.0,-0.087,0.0,0.101,0.0
2,1,484.8,-36.809999999999945,25.882,24.854,7.8,4.9,-0.063,0.058,0.14,0.221
2,1,259.13,434.27,25.687,24.935,7.8,4.7,0.073,0.047,0.139,0.231
2,1,247.10000000000002,354.1,25.704,24.953,7.7,4.1,0.09,0.035,0.14,0.262
2,1,101.55999999999995,275.58,26.173,24.729,7.2,4.1,0.052,0.273,0.151,0.267
2,1,329.67,84.74000000000001,99.999,99.999,9.2,0.0,-0.071,0.0,0.118,0.0
2,1,406.36,671.6,25.555,25.06,9.5,4.7,-0.056,0.036,0.114,0.232
2,1,265.15,355.78,99.999,99.999,0.0,5.0,0.0,0.236,0.0,0.216
2,1,162.79999999999995,433.16,26.233,24.62,6.7,6.3,-0.263,0.272,0.162,0.172
2,1,259.1,367.44,26.425,24.535,5.6,6.4,-0.063,0.079,0.193,0.169
2,1,677.8199999999999,334.66,25.228,25.242,9.2,3.6,-0.191,-0.114,0.119,0.305
2,1,432.38,500.28,25.859,24.709,5.6,5.8,0.152,0.033,0.192,0.189
2,1,492.58,227.23000000000002,26.643,24.474,3.8,6.1,-0.149,-0.181,0.285,0.178
2,1,405.06,253.95999999999998,25.455,24.928,5.8,3.7,-0.357,0.002,0.188,0.291
2,1,158.48000000000002,386.3,99.999,99.999,6.6,0.0,0.091,0.0,0.164,0.0
2,1,490.41,50.01999999999998,26.158,24.67,6.8,6.0,0.055,-0.123,0.16,0.182
2,1,456.45,405.75,25.988,24.681,5.2,5.4,-0.081,-0.217,0.208,0.201
2,1,666.59,179.77999999999997,26.239,24.632,6.9,6.2,0.027,0.12,0.157,0.175
2,1,231.95000000000005,167.84000000000003,26.288,24.607,6.4,6.3,-0.197,-0.195,0.17,0.172
2,1,243.02999999999997,429.01,25.745,24.971,7.4,3.9,-0.011,-0.079,0.147,0.28
2,1,416.88,530.87,99.999,99.999,9.8,0.0,-0.123,0.0,0.111,0.0
2,1,398.81,244.54000000000002,99.999,99.999,6.7,0.0,-0.051,0.0,0.162,0.0
2,1,460.37,627.02,25.899,24.808,7.8,5.7,0.101,-0.08,0.139,0.19
2,1,432.88,54.83000000000004,25.519,25.147,8.9,3.9,0.003,0.067,0.122,0.278
2,1,307.64,586.62,25.813,24.816,6.0,4.3,0.065,0.413,0.182,0.25
2,1,644.63,100.57000000000005,99.999,99.999,6.0,0.0,-0.044,0.0,0.18,0.0
2,1,260.26,-17.269999999999982,26.23,24.642,6.6,5.9,-0.048,-0.077,0.163,0.185
2,1,559.8199999999999,300.98,26.567,24.481,5.5,7.3,0.133,0.072,0.196,0.15
2,1,437.23,405.87,99.999,99.999,9.6,0.0,0.043,0.0,0.113,0.0
2,1,203.30999999999995,145.21000000000004,26.537,24.497,5.8,7.1,0.017,-0.08,0.188,0.152
2,1,416.68,456.0,26.264,24.599,4.1,6.3,-0.251,-0.054,0.266,0.172
2,1,269.87,96.60000000000002,99.999,99.999,4.4,0.0,-0.467,0.0,0.249,0.0
2,1,606.0699999999999,479.31,25.543,24.853,7.3,5.6,-0.281,-0.021,0.149,0.195
2,1,606.85,81.42999999999995,26.437,24.541,6.2,6.6,0.13,0.2,0.177,0.165
2,1,331.09,396.53,25.801,24.78,5.9,4.6,-0.046,0.029,0.185,0.234
2,1,235.85000000000002,478.62,25.846,24.765,6.1,5.4,-0.132,0.113,0.178,0.2
2,1,168.72000000000003,451.18,26.063,24.714,6.1,5.4,-0.254,-0.24,0.177,0.202
2,1,390.0,217.42999999999995,99.999,99.999,6.0,0.0,-0.036,0.0,0.18,0.0
2,1,450.06,321.4,25.667,24.823,6.1,5.0,-0.028,0.16,0.179,0.219
2,1,157.97000000000003,623.88,26.061,24.708,7.6,6.1,-0.156,-0.11,0.143,0.177
2,1,650.75,189.36,99.999,99.999,9.9,0.0,0.018,0.0,0.11,0.0
2,1,459.86,-30.059999999999945,25.593,25.156,8.2,3.6,0.131,0.196,0.132,0.306
2,1,186.94000000000005,623.51,25.915,24.736,6.6,6.1,0.203,-0.037,0.165,0.179
2,1,307.75,682.2,25.62,24.865,7.6,5.7,-0.21,-0.369,0.143,0.192
2,1,641.77,369.01,25.106,25.076,7.8,4.5,0.065,-0.158,0.139,0.241
2,1,131.17999999999995,430.78,25.9,24.805,7.6,5.5,-0.018,0.029,0.144,0.197
2,1,307.98,508.90999999999997,25.504,25.074,8.6,4.2,-0.314,0.034,0.127,0.26
2,1,404.64,408.88,25.346,24.94,7.1,4.7,0.033,-0.047,0.153,0.23
2,1,600.94,146.10000000000002,25.886,24.853,7.7,5.2,-0.107,0.041,0.14,0.211
