extension,x,y,mag_v,mag_i,type,snr_v,snr_i,flag_v,flag_i,crowd_v,crowd_i,sharp_v,sharp_i,err_v,err_i
1,798.62,1340.95,25.84,25.002,1,25.3,20.7,0,0,0.002,0.002,-0.011,0.049,0.043,0.053
1,2037.75,173.5,25.995,24.899,1,24.6,22.5,0,0,0.0,0.0,0.026,-0.065,0.044,0.048
1,3338.52,1396.38,25.535,25.466,1,28.4,14.8,0,0,0.001,0.005,-0.045,-0.04,0.038,0.073
1,1005.87,970.72,25.858,25.12,1,24.6,14.0,0,0,0.0,0.0,0.062,-0.0969999999999999,0.044,0.077
1,3549.71,726.11,25.929,24.962,1,24.4,21.6,0,0,0.0,0.0,0.066,-0.018,0.044,0.05
1,395.43,1911.45,25.927,24.988000000000003,1,24.0,20.6,0,0,0.0,0.011,0.064,0.004,0.045,0.053
1,3211.4,318.08,25.992,24.982,1,23.9,21.4,0,0,0.0,0.0,-0.012,-0.009,0.045,0.051
1,230.06,611.01,26.63,24.711,1,16.9,26.0,0,0,0.003,0.002,0.043,-0.024,0.064,0.042
1,3047.64,2026.48,25.912,25.059,1,24.4,19.9,0,0,0.004,0.002,0.0139999999999999,0.085,0.044,0.055
1,1961.69,1261.95,25.93,25.041,1,24.1,20.4,0,0,0.001,0.002,0.016,0.0559999999999999,0.045,0.053
1,2945.88,1061.16,25.831,25.133000000000003,1,25.0,19.2,0,0,0.002,0.0,0.0289999999999999,0.005,0.043,0.0559999999999999
1,1098.26,209.27,25.999,25.028,1,23.7,20.7,0,0,0.001,0.003,0.026,0.0559999999999999,0.046,0.052
1,441.45,1213.58,26.545,24.768,1,18.0,24.6,0,0,0.002,0.0,-0.072,0.006,0.06,0.044
1,2545.34,80.88,26.056,25.017,1,23.1,21.2,0,0,0.003,0.005,-0.025,-0.042,0.047,0.051
1,3082.61,1791.39,26.074,25.026,1,22.2,20.5,0,0,0.001,0.003,-0.095,0.064,0.049,0.053
1,2714.63,815.92,27.286,24.663,1,11.3,25.0,0,0,0.008,0.0139999999999999,-0.004,0.027,0.096,0.043
1,2468.01,297.87,26.208,25.147,1,19.6,18.4,0,0,0.358,0.391,-0.13,-0.121,0.055,0.059
1,935.21,1381.48,26.085,25.019,1,22.3,20.3,0,0,0.0,0.001,0.057,0.051,0.049,0.053
1,3303.89,1360.72,26.936,24.752,1,13.8,24.4,0,0,0.19,0.255,-0.015,-0.095,0.079,0.045
1,3533.35,551.75,26.043000000000003,25.083,1,22.5,19.6,0,0,0.0,0.001,0.055,0.092,0.048,0.055
1,3940.51,1263.66,26.099,25.044,1,21.6,19.8,0,0,0.005,0.002,0.012,-0.015,0.05,0.055
1,3899.01,1876.59,26.225,24.992,1,19.7,20.4,0,0,0.289,0.304,-0.057,-0.171,0.055,0.053
1,3469.54,1206.74,26.029,25.104,1,22.3,19.2,0,0,0.017,0.026,-0.015,-0.034,0.049,0.057
1,2490.4,645.44,26.1,25.081,1,22.5,20.0,0,0,0.022,0.035,-0.011,0.047,0.048,0.054
1,129.97,1150.62,26.131,25.076,1,21.2,19.3,0,0,0.011,0.011,0.0069999999999999,-0.034,0.051,0.0559999999999999
1,285.02,1941.86,26.093000000000004,25.091,1,21.0,18.2,0,0,0.001,0.003,0.005,-0.027,0.052,0.06
1,3643.6,412.25,26.257,24.996,1,20.5,21.0,0,0,0.025,0.0279999999999999,0.03,-0.083,0.053,0.052
1,1147.57,1622.96,26.151,25.063,1,21.0,19.7,0,0,0.0,0.023,0.021,0.024,0.052,0.055
1,3687.86,1631.11,26.158,25.065,1,20.9,19.8,0,0,0.012,0.022,-0.008,0.093,0.052,0.055
1,2274.99,349.96,27.324,25.567,1,9.4,13.8,0,0,0.0,0.0,-0.051,-0.064,0.115,0.079
1,2628.41,1737.83,26.07,25.139,1,22.1,18.8,0,0,0.002,0.027,0.012,0.006,0.049,0.0579999999999999
1,3155.62,1033.1,25.699,25.626,1,25.0,13.3,0,0,0.001,0.001,-0.016,-0.044,0.043,0.0819999999999999
1,1743.17,677.82,26.138,25.11,1,21.4,19.5,0,0,0.017,0.031,0.04,0.035,0.051,0.0559999999999999
1,3761.48,177.34,25.727,25.661,1,24.5,12.7,0,0,0.061,0.075,0.002,-0.081,0.044,0.085
1,3941.67,1583.35,26.083,25.16,1,21.6,17.7,0,0,0.003,0.046,0.013,0.062,0.05,0.061
1,2057.02,1125.45,26.214,25.106,1,20.7,19.5,0,0,0.013,0.003,0.016,-0.072,0.052,0.0559999999999999
1,3213.52,1440.27,26.912,24.926,1,13.3,20.8,0,0,0.233,0.3829999999999999,-0.043,-0.142,0.0819999999999999,0.052
1,308.94,200.42,26.016,25.319000000000003,1,21.4,16.0,0,0,0.0,0.0,-0.072,0.037,0.051,0.068
1,4072.38,480.88,26.349,25.056,1,18.9,19.7,0,0,0.021,0.017,-0.046,0.045,0.057,0.055
1,2793.75,1652.0,26.686,24.932,1,16.0,22.0,0,0,0.075,0.128,-0.13,-0.136,0.068,0.049
1,2208.4,1520.74,26.515,24.962,1,17.8,21.7,0,0,0.084,0.053,-0.12,-0.109,0.061,0.05
1,1419.67,2024.91,26.185,25.182,1,20.0,17.9,0,0,0.0,0.001,-0.052,0.043,0.054,0.061
1,3762.83,610.52,26.269,25.168000000000003,1,19.7,18.5,0,0,0.001,0.001,-0.038,-0.005,0.055,0.059
1,788.52,1114.11,26.098000000000003,25.297,1,21.1,16.6,0,0,0.0,0.0,-0.015,0.066,0.051,0.065
1,3288.94,1613.96,26.247,25.182,1,19.1,17.9,0,0,0.161,0.278,-0.072,-0.123,0.057,0.06
1,1055.55,495.69,26.195,25.22,1,20.5,17.7,0,0,0.001,0.0069999999999999,0.01,0.126,0.053,0.061
1,1261.27,83.48,26.141,25.272,1,21.3,17.1,0,0,0.005,0.013,-0.026,0.06,0.051,0.064
1,2801.81,519.06,26.138,25.291,1,20.6,17.1,0,0,0.0,0.0,0.026,-0.005,0.053,0.063
1,2299.76,120.79,25.975,25.435,1,20.0,13.9,0,0,0.001,0.0,-0.004,-0.0289999999999999,0.054,0.078
1,3544.7,971.7,26.3,25.198,1,19.4,18.0,0,0,0.001,0.001,-0.022,0.0289999999999999,0.0559999999999999,0.06
1,3609.14,425.04,26.121,25.321,1,20.3,16.5,0,0,0.003,0.005,0.012,0.0279999999999999,0.053,0.066
1,389.07,1935.99,26.069000000000003,25.373,1,20.2,15.5,0,0,0.004,0.016,-0.032,-0.098,0.054,0.07
1,4035.71,778.95,26.262,25.236,1,19.0,17.4,0,0,0.0,0.001,0.079,-0.047,0.057,0.062
1,2715.41,2039.58,26.261,25.251,1,19.4,17.3,0,0,0.032,0.016,0.015,0.049,0.0559999999999999,0.063
1,848.91,1620.71,26.213,25.287,1,19.2,16.5,0,0,0.002,0.002,0.089,0.078,0.0559999999999999,0.066
1,3413.89,966.45,25.86,25.766,1,22.1,11.6,0,0,0.001,0.034,0.0069999999999999,0.01,0.049,0.094
1,1328.09,1758.29,26.161,25.359,1,19.0,15.6,0,0,0.31,0.292,-0.034,-0.105,0.057,0.07
1,3355.4,1038.54,26.224,25.307,1,19.1,15.4,0,0,0.001,0.004,0.032,0.0559999999999999,0.057,0.071
1,4053.77,862.76,26.16,25.322,1,19.7,16.3,0,0,0.0,0.001,0.052,-0.052,0.055,0.067
1,3239.19,1699.63,26.146,25.351,1,20.1,16.3,0,0,0.003,0.01,0.053,-0.0819999999999999,0.054,0.067
1,2667.2,120.35,28.178,24.957,1,5.8,22.0,0,0,0.001,0.002,0.074,-0.026,0.188,0.049
1,1933.47,1892.32,26.456,25.146,1,17.8,18.4,0,0,0.015,0.021,-0.043,0.09,0.061,0.059
1,2623.75,108.74,26.323,25.221,1,19.3,18.1,0,0,0.001,0.002,-0.018,0.005,0.0559999999999999,0.06
1,1920.93,1256.87,26.381,25.187,1,18.1,18.1,0,0,0.002,0.002,0.006,0.107,0.06,0.06
1,1982.04,1394.48,26.25,25.278,1,19.4,17.0,0,0,0.003,0.005,-0.013,-0.009,0.0559999999999999,0.064
1,2286.01,1027.23,26.416,25.199,1,17.6,18.1,0,0,0.002,0.002,0.08,-0.006,0.062,0.06
1,2923.22,377.89,25.983,25.656,1,18.3,11.0,0,0,0.089,0.013,-0.023,-0.195,0.059,0.099
1,3293.37,554.72,26.038,25.527,1,21.1,14.2,0,0,0.065,0.091,-0.073,-0.091,0.051,0.076
1,2837.16,555.27,26.213,25.364,1,19.8,16.2,0,0,0.0,0.0,0.004,0.03,0.055,0.067
1,2866.88,1810.34,26.321,25.297,1,18.4,16.8,0,0,0.017,0.02,0.05,-0.033,0.059,0.065
1,576.51,1921.74,26.316,25.291,1,17.9,16.3,0,0,0.059,0.025,0.179,0.081,0.061,0.067
1,2087.68,1428.79,26.415,25.267,1,17.7,17.1,0,0,0.003,0.001,-0.001,0.003,0.061,0.063
1,3538.3,141.23,26.205,25.415,1,19.5,15.3,0,0,0.018,0.0139999999999999,-0.003,0.114,0.0559999999999999,0.071
1,2899.29,1428.68,26.202,25.416,1,19.1,15.1,0,0,0.236,0.3379999999999999,-0.053,-0.1939999999999999,0.057,0.072
1,3743.52,97.01,26.224,25.413,1,19.3,15.4,0,0,0.001,0.001,-0.015,-0.039,0.0559999999999999,0.07
1,2301.62,502.19,26.343000000000004,25.355,1,18.6,16.4,0,0,0.002,0.001,-0.01,0.005,0.0579999999999999,0.066
1,158.55,69.81,26.382,25.321,1,17.8,16.3,0,0,0.021,0.003,-0.01,0.096,0.061,0.067
1,2982.21,1230.95,26.154,25.512,1,19.2,14.4,0,0,0.033,0.081,0.022,0.022,0.057,0.076
1,3312.53,1099.89,26.209,25.491,1,18.9,14.3,0,0,0.001,0.002,0.057,0.129,0.057,0.076
1,1787.25,761.97,26.085,25.686,1,19.4,12.5,0,0,0.145,0.18,-0.0579999999999999,-0.003,0.0559999999999999,0.087
1,2852.61,773.04,26.294,25.424,1,18.4,15.2,0,0,0.001,0.001,-0.0139999999999999,0.026,0.059,0.072
1,912.01,983.63,26.204,25.524,1,19.0,14.2,0,0,0.002,0.001,0.057,0.03,0.057,0.077
1,2778.46,943.64,26.465,25.333,1,17.4,16.4,0,0,0.002,0.005,0.0069999999999999,0.068,0.062,0.066
1,796.37,1802.09,26.342,25.418000000000003,1,17.5,15.0,0,0,0.0,0.0,0.002,-0.006,0.062,0.072
1,1759.61,450.82,26.23,25.514,1,19.2,14.5,0,0,0.001,0.001,0.02,0.02,0.057,0.075
1,1301.87,1154.25,26.392,25.404,1,17.2,15.4,0,0,0.037,0.01,0.062,0.0289999999999999,0.063,0.071
1,3866.75,458.66,26.483,25.354,1,16.7,15.9,0,0,0.002,0.013,0.051,0.068,0.065,0.068
1,3669.0,1655.39,26.852,25.16,1,13.8,18.3,0,0,0.002,0.002,-0.072,0.089,0.078,0.059
1,3257.51,1883.55,26.518,25.32,1,16.7,16.4,0,0,0.001,0.0,0.047,-0.085,0.065,0.066
1,864.6,595.88,26.327,25.462,1,18.2,14.9,0,0,0.005,0.005,0.001,0.0289999999999999,0.06,0.073
1,688.07,60.57,26.381,25.426,1,17.9,15.2,0,0,0.004,0.002,0.01,0.011,0.061,0.071
1,328.49,1032.82,26.356,25.45,1,17.8,14.8,0,0,0.0,0.001,-0.009,-0.001,0.061,0.073
1,2534.9,893.86,26.372,25.449,1,17.4,15.0,0,0,0.001,0.001,-0.055,0.017,0.062,0.072
1,2727.93,896.47,26.852,25.357,1,13.5,15.8,0,0,0.255,0.365,-0.072,-0.1159999999999999,0.08,0.069
1,3493.83,558.68,26.409,25.441,1,17.2,15.1,0,0,0.002,0.002,0.031,0.079,0.063,0.072
1,1685.92,1326.02,26.357,25.481,1,17.1,14.6,0,0,0.001,0.0,-0.016,-0.052,0.064,0.074
1,1334.57,57.15,26.397,25.457,1,16.7,14.1,0,0,0.322,0.407,-0.129,-0.048,0.065,0.077
1,2658.66,29.46,26.413,25.499,1,17.7,14.4,0,0,0.004,0.087,0.005,0.027,0.061,0.075
1,3251.1,349.22,26.251,25.635,1,17.8,13.0,0,0,0.038,0.046,0.0409999999999999,0.096,0.061,0.084
1,3818.87,417.93,26.452,25.455,1,16.2,14.8,0,0,0.002,0.006,-0.013,-0.018,0.067,0.073
1,3143.18,547.87,26.291,25.61,1,17.6,13.3,0,0,0.004,0.002,-0.065,-0.002,0.062,0.081
1,1793.99,1509.38,26.609,25.38,1,15.4,15.8,0,0,0.005,0.002,0.019,-0.065,0.07,0.069
1,3992.56,1426.08,26.524,25.449,1,15.3,14.5,0,0,0.0,0.001,0.03,-0.05,0.071,0.075
1,2387.9,538.94,26.63,25.375,1,15.2,16.1,0,0,0.047,0.004,0.012,0.017,0.071,0.067
1,2749.65,210.91,26.372,25.577,1,17.4,13.7,0,0,0.0,0.0,-0.03,-0.011,0.062,0.079
1,2532.67,667.95,26.266,25.757,1,17.0,10.9,0,0,0.012,0.012,0.005,-0.063,0.064,0.1
1,3108.46,29.56,26.611,25.408,1,15.9,15.3,0,0,0.002,0.002,0.032,0.059,0.068,0.071
1,3715.08,1513.44,26.49,25.504,1,15.9,14.0,0,0,0.036,0.037,0.068,0.057,0.068,0.078
1,1799.61,1407.96,26.572,25.451,1,15.1,13.6,0,0,0.001,0.003,-0.02,0.002,0.072,0.08
1,2512.91,1152.7,26.395,25.581,1,16.8,13.7,0,0,0.003,0.003,0.07,0.004,0.065,0.079
1,2962.36,32.34,26.499,25.635,1,15.5,9.2,0,0,0.0069999999999999,0.0139999999999999,0.049,0.095,0.07,0.119
1,3329.63,376.91,26.365,25.649,1,17.0,12.8,0,0,0.001,0.002,-0.013,0.017,0.064,0.085
1,1336.34,783.02,26.526,25.563,1,15.9,13.9,0,0,0.001,0.003,0.015,0.04,0.068,0.078
1,1334.75,54.1,26.428,25.558000000000003,1,16.0,13.0,0,0,0.306,0.483,-0.074,-0.131,0.068,0.083
1,3758.93,574.71,26.548,25.515,1,15.0,14.1,0,0,0.0,0.002,0.033,0.062,0.073,0.077
1,1754.28,1432.86,26.401,25.62,1,16.3,13.0,0,0,0.004,0.01,0.01,-0.037,0.066,0.083
1,3433.33,63.87,26.592,25.486,1,15.3,14.3,0,0,0.008,0.009,-0.054,0.103,0.071,0.076
1,3431.44,849.33,26.885,25.336,1,13.5,16.2,0,0,0.031,0.0069999999999999,-0.0289999999999999,0.061,0.08,0.067
1,2508.41,1827.97,26.471,25.601,1,15.5,12.6,0,0,0.03,0.049,-0.09,0.019,0.07,0.086
1,3323.23,562.23,26.517,25.571,1,15.8,13.8,0,0,0.0,0.001,0.032,-0.022,0.069,0.079
1,1562.67,1489.12,26.446,25.63,1,16.0,12.7,0,0,0.0,0.0,-0.03,0.096,0.068,0.086
1,3554.54,472.46,26.618,25.496,1,15.7,14.3,0,0,0.001,0.002,-0.034,0.069,0.069,0.076
1,3683.18,1027.45,26.508000000000003,25.622,1,15.6,12.6,0,0,0.018,0.005,0.012,0.14,0.07,0.086
1,3749.95,1303.61,26.47,25.6,1,15.0,11.7,0,0,0.006,0.001,0.05,0.067,0.073,0.093
1,3885.98,1141.68,26.338,25.733,1,15.6,11.4,0,0,0.001,0.006,-0.005,0.049,0.07,0.095
1,1250.83,31.83,26.605,25.527,1,15.3,14.3,0,0,0.0,0.0,-0.076,0.0279999999999999,0.071,0.076
1,1383.66,1678.99,26.605,25.521,1,14.8,13.8,0,0,0.002,0.02,0.038,0.048,0.074,0.078
1,2088.71,1886.51,26.472,25.671,1,15.8,12.3,0,0,0.001,0.0,0.055,0.064,0.069,0.088
1,1968.84,996.76,26.879,25.481,1,12.9,14.4,0,0,0.1889999999999999,0.223,-0.066,-0.0559999999999999,0.084,0.075
1,3539.73,781.46,26.619,25.608,1,15.0,13.2,0,0,0.0069999999999999,0.008,0.013,0.091,0.072,0.0819999999999999
1,3208.24,616.52,27.157,25.339,1,11.4,16.3,0,0,0.005,0.002,0.02,0.003,0.095,0.066
1,2899.27,1979.28,26.541,25.659,1,15.2,12.5,0,0,0.0139999999999999,0.004,-0.0139999999999999,0.054,0.071,0.087
1,3922.01,1358.98,26.295,26.001,1,15.3,9.3,0,0,0.0969999999999999,0.106,-0.024,-0.124,0.071,0.1169999999999999
1,3291.46,1136.49,26.759,25.514,1,14.1,14.0,0,0,0.003,0.001,0.033,0.109,0.077,0.078
1,2938.81,421.27,26.5,25.713,1,15.6,12.5,0,0,0.0139999999999999,0.0139999999999999,0.027,-0.107,0.069,0.087
1,3210.1,1591.77,26.471,25.778,1,15.3,11.6,0,0,0.0069999999999999,0.022,-0.0579999999999999,0.059,0.071,0.094
1,1647.85,1305.7,26.67,25.596,1,14.2,13.4,0,0,0.0,0.0,0.051,-0.171,0.077,0.081
1,3009.32,1917.05,26.764,25.552,1,13.6,14.0,0,0,0.0,0.001,-0.04,-0.08,0.08,0.078
1,29.04,1296.06,26.586,25.663,1,14.4,12.3,0,0,0.001,0.001,-0.005,-0.035,0.075,0.088
1,3111.37,1840.34,27.012,25.751,1,8.3,11.7,0,0,0.008,0.045,-0.086,0.01,0.131,0.093
1,3461.53,547.88,26.652,25.632,1,14.6,12.9,0,0,0.003,0.003,0.037,0.059,0.075,0.084
1,3789.2,1942.56,26.897,25.505,1,10.5,13.1,0,0,0.001,0.002,0.074,0.053,0.104,0.083
1,1078.82,830.84,26.819000000000003,25.546,1,13.3,13.9,0,0,0.176,0.128,-0.098,-0.048,0.081,0.078
1,1875.71,1699.67,26.397,25.901,1,15.6,10.3,0,0,0.012,0.035,-0.015,0.036,0.069,0.105
1,3994.51,1029.72,26.635,25.659,1,13.9,11.7,0,0,0.0289999999999999,0.104,-0.09,-0.027,0.078,0.093
1,1361.08,1016.48,26.519,25.756,1,15.4,12.0,0,0,0.0,0.0,-0.0289999999999999,-0.0559999999999999,0.071,0.091
1,1493.75,573.92,26.606,25.677,1,14.8,12.7,0,0,0.0,0.001,0.045,0.091,0.073,0.086
1,2435.52,238.73,26.683000000000003,25.627,1,14.6,13.2,0,0,0.001,0.001,0.018,0.023,0.074,0.0819999999999999
1,3808.02,1111.54,26.558000000000003,25.741,1,14.6,11.5,0,0,0.009,0.002,0.015,0.213,0.075,0.095
1,792.98,1378.11,26.697,25.615,1,13.6,13.0,0,0,0.003,0.005,0.118,0.104,0.08,0.084
1,605.11,1463.04,26.339,26.266,1,10.1,7.5,0,0,0.235,0.385,0.074,-0.211,0.107,0.144
1,3677.28,1313.71,26.71,25.624,1,13.7,12.8,0,0,0.012,0.004,0.073,0.008,0.079,0.085
1,512.87,1933.5,26.419,25.871,1,13.3,8.3,0,0,0.009,0.001,-0.015,0.111,0.081,0.13
1,1124.27,207.97,26.789,25.578000000000003,1,13.5,13.7,0,0,0.0069999999999999,0.012,0.03,0.063,0.08,0.079
1,1630.74,1301.53,26.65,25.712,1,14.2,12.1,0,0,0.0289999999999999,0.004,0.073,0.031,0.077,0.09
1,2849.02,379.89,26.873,25.548,1,12.5,14.0,0,0,0.07,0.053,0.138,0.003,0.087,0.077
1,1463.08,461.3,26.669,25.674,1,14.5,12.7,0,0,0.0,0.001,-0.065,0.168,0.075,0.086
1,771.59,179.06,26.746,25.661,1,13.7,12.8,0,0,0.002,0.006,0.003,0.108,0.079,0.085
1,3685.45,14.67,26.7,25.688,1,14.0,12.3,0,0,0.022,0.001,0.036,0.063,0.077,0.088
1,3319.65,333.52,26.81,25.624,1,13.6,13.0,0,0,0.001,0.002,-0.023,0.098,0.08,0.084
1,3277.02,898.9,27.399,26.701,1,7.0,5.4,0,0,0.001,0.003,-0.0,0.084,0.154,0.201
1,2044.37,1854.05,26.805,25.618,1,12.6,12.8,0,0,0.004,0.003,0.085,-0.075,0.086,0.085
1,475.24,1736.44,26.69,25.704,1,13.6,11.9,0,0,0.0,0.002,-0.03,-0.008,0.08,0.091
1,122.11,478.08,26.719,25.697,1,13.1,12.1,0,0,0.266,0.217,-0.017,-0.109,0.083,0.09
1,2364.88,1849.91,26.569000000000003,25.851,1,14.2,10.9,0,0,0.024,0.032,-0.166,-0.092,0.077,0.099
1,2607.29,692.12,26.715,25.692,1,13.8,12.6,0,0,0.0,0.001,0.054,0.032,0.079,0.086
1,2977.16,679.54,26.757,25.674,1,13.5,12.6,0,0,0.0,0.001,0.094,0.042,0.08,0.086
1,2256.54,1322.57,26.51,26.206,1,14.2,7.9,0,0,0.218,0.562,-0.172,0.086,0.076,0.1369999999999999
1,3014.6,1137.97,26.708,25.736,1,13.7,12.0,0,0,0.002,0.002,0.048,0.0069999999999999,0.079,0.091
1,1537.81,680.28,26.73,25.732,1,13.9,11.8,0,0,0.002,0.002,0.069,0.043,0.078,0.092
1,1551.17,256.17,26.84,25.641,1,13.1,13.1,0,0,0.0279999999999999,0.017,0.012,0.04,0.083,0.083
1,3906.54,1328.79,26.895,25.635,1,12.2,12.5,0,0,0.001,0.001,-0.037,-0.0289999999999999,0.089,0.087
1,2795.97,749.16,26.786,25.699,1,13.1,12.3,0,0,0.003,0.043,-0.073,-0.025,0.083,0.088
1,4000.05,837.89,26.598000000000003,25.888,1,13.0,10.1,0,0,0.3,0.457,-0.04,-0.132,0.084,0.107
1,2979.77,1200.56,26.878,25.643,1,12.7,12.9,0,0,0.0,0.001,0.025,0.008,0.085,0.084
1,3704.36,1929.97,26.765,25.75,1,12.8,11.6,0,0,0.1989999999999999,0.182,-0.106,-0.0579999999999999,0.085,0.093
1,1748.59,1347.49,26.742,25.77,1,13.7,11.5,0,0,0.001,0.001,-0.075,0.111,0.079,0.094
1,2771.52,1023.58,27.25,25.77,1,7.2,11.7,0,0,0.005,0.0069999999999999,0.034,0.045,0.151,0.093
1,118.6,1178.08,26.576,25.893,1,13.8,10.2,0,0,0.215,0.225,-0.024,-0.161,0.079,0.106
1,1617.43,1937.77,26.748,25.8,1,12.7,10.8,0,0,0.313,0.373,-0.141,-0.093,0.085,0.1
1,2969.12,54.43,26.602,25.976,1,13.2,9.3,0,0,0.291,0.337,-0.048,-0.135,0.0819999999999999,0.1159999999999999
1,3572.05,1837.17,26.82,25.813,1,12.2,11.1,0,0,0.001,0.004,-0.0279999999999999,-0.016,0.089,0.098
1,1335.84,742.53,28.012,26.29,1,5.6,5.3,0,0,0.263,0.102,-0.001,-0.251,0.196,0.203
1,1566.36,908.09,26.463,26.104,1,14.8,9.0,0,0,0.003,0.0069999999999999,-0.057,0.07,0.074,0.12
1,2728.95,1820.69,26.94,25.72,1,11.3,10.8,0,0,0.01,0.049,-0.006,0.149,0.096,0.1
1,334.83,580.37,26.76,25.806,1,13.4,11.3,0,0,0.004,0.0069999999999999,-0.08,-0.068,0.081,0.096
1,2140.04,1713.98,26.424,26.343000000000004,1,13.9,7.2,0,0,0.0279999999999999,0.103,-0.098,-0.155,0.078,0.151
1,2857.46,1989.86,27.522,25.545,1,8.4,13.5,0,0,0.281,0.421,-0.025,-0.13,0.13,0.08
1,3353.99,838.75,26.428,26.252,1,14.3,7.8,0,0,0.004,0.004,0.002,-0.0139999999999999,0.076,0.139
1,3458.14,1381.62,26.762,25.907,1,12.7,10.2,0,0,0.002,0.002,0.048,0.084,0.086,0.106
1,3214.1,630.92,26.991,25.684,1,11.3,12.5,0,0,0.022,0.038,0.143,-0.062,0.096,0.087
1,3427.51,115.58,26.569000000000003,26.046,1,14.3,9.3,0,0,0.003,0.004,0.049,0.088,0.076,0.1159999999999999
1,1702.03,1506.63,26.925,25.765,1,11.8,11.6,0,0,0.005,0.034,0.047,-0.009,0.092,0.094
1,3587.99,691.69,26.829,25.799,1,12.5,11.3,0,0,0.0069999999999999,0.011,-0.034,-0.0559999999999999,0.087,0.096
1,1089.99,503.42,26.783,25.857,1,12.7,10.5,0,0,0.315,0.381,-0.125,-0.111,0.085,0.104
1,3340.88,1361.25,26.807,25.8,1,12.0,10.7,0,0,0.001,0.002,0.055,-0.021,0.09,0.102
1,1420.27,1056.57,26.77,25.874,1,12.7,10.3,0,0,0.005,0.138,0.052,0.078,0.085,0.105
1,1614.98,45.91,26.769,25.858,1,12.3,10.6,0,0,0.235,0.296,-0.115,-0.134,0.089,0.103
1,1677.35,437.49,26.775,25.889,1,13.3,10.9,0,0,0.0,0.001,0.004,-0.036,0.0819999999999999,0.1
1,3093.67,16.57,26.99,25.704,1,12.1,12.3,0,0,0.002,0.002,-0.031,-0.059,0.09,0.088
1,3946.79,1151.81,26.774,25.884,1,12.3,10.4,0,0,0.001,0.001,0.038,0.05,0.088,0.105
1,434.91,447.73,27.334,25.632,1,9.4,12.9,0,0,0.315,0.2239999999999999,-0.131,-0.072,0.1159999999999999,0.084
1,3751.73,1573.51,26.784,25.892,1,12.1,10.2,0,0,0.003,0.019,0.067,0.051,0.09,0.107
1,1726.28,557.59,26.888,25.838,1,12.2,10.8,0,0,0.297,0.297,-0.155,-0.053,0.089,0.1009999999999999
1,3563.85,139.01,27.7,25.556,1,7.3,13.7,0,0,0.009,0.025,0.031,-0.054,0.148,0.079
1,3943.28,51.51,26.768,25.996,1,12.5,9.6,0,0,0.035,0.213,0.073,-0.024,0.087,0.114
1,3361.57,835.49,26.824,25.877,1,12.8,10.6,0,0,0.004,0.003,0.026,0.155,0.085,0.103
1,3407.97,553.98,26.816,25.87,1,12.2,10.9,0,0,0.002,0.003,-0.061,-0.083,0.089,0.1
1,3397.04,1023.43,26.732,26.014,1,12.4,9.3,0,0,0.065,0.073,0.064,0.075,0.088,0.1169999999999999
1,2237.09,1857.35,26.937,25.806,1,11.6,11.2,0,0,0.001,0.002,-0.022,0.184,0.094,0.0969999999999999
1,679.97,1609.09,26.505,26.268,1,13.1,7.5,0,0,0.148,0.196,-0.021,-0.105,0.083,0.146
1,3537.98,1555.14,26.682,26.07,1,12.5,8.9,0,0,0.002,0.006,0.044,-0.062,0.087,0.122
1,2695.48,832.86,27.103,25.714,1,11.0,12.2,0,0,0.019,0.012,0.016,0.081,0.098,0.089
1,3604.05,1423.51,26.962,25.871,1,11.5,10.7,0,0,0.015,0.005,-0.038,0.005,0.095,0.102
1,141.94,534.17,26.936,25.927,1,11.0,10.0,0,0,0.264,0.249,-0.099,-0.08,0.098,0.109
1,2866.15,1938.76,26.884,25.866,1,11.6,10.5,0,0,0.066,0.076,-0.087,0.073,0.094,0.103
1,3079.4,638.59,26.771,25.965,1,12.9,10.1,0,0,0.025,0.013,-0.072,-0.132,0.084,0.108
1,1779.21,1430.81,27.039,25.778,1,11.0,11.6,0,0,0.001,0.001,0.006,-0.132,0.099,0.094
1,1079.89,833.64,26.862,26.012,1,11.6,9.5,0,0,0.2239999999999999,0.245,-0.105,-0.105,0.093,0.114
1,3916.24,596.53,26.8,25.94,1,12.5,10.0,0,0,0.011,0.004,-0.022,0.088,0.087,0.108
1,2185.04,658.39,26.914,25.857,1,11.7,10.5,0,0,0.003,0.002,0.084,0.079,0.093,0.103
1,3917.95,693.03,26.707,26.085,1,12.1,8.9,0,0,0.001,0.002,0.045,0.0579999999999999,0.089,0.122
1,1399.08,1408.74,26.725,26.006,1,12.4,9.5,0,0,0.004,0.001,0.087,-0.002,0.087,0.114
1,1380.14,1511.91,26.529,26.273000000000003,1,12.9,7.4,0,0,0.223,0.293,-0.12,-0.125,0.084,0.146
1,2846.53,5.48,26.858,25.92,1,12.7,10.3,0,0,0.023,0.0279999999999999,-0.069,0.04,0.086,0.105
1,2939.07,1365.03,26.894,25.918000000000003,1,11.2,10.3,0,0,0.356,0.34,-0.0289999999999999,-0.228,0.0969999999999999,0.105
1,3845.83,1137.28,26.88,25.927,1,11.7,10.1,0,0,0.001,0.001,-0.13,0.035,0.093,0.108
1,2963.5,54.7,26.734,26.042,1,11.6,8.8,0,0,0.4,0.365,-0.122,-0.121,0.094,0.124
1,3673.2,637.48,26.77,26.04,1,12.1,8.8,0,0,0.0,0.0,-0.0069999999999999,0.0819999999999999,0.09,0.124
