extension,type,x,y,mag_v,mag_i,snr_v,snr_i,sharp_v,sharp_i,round_v,round_i,err_v,err_i
2,1,164.27999999999997,447.53,99.999,99.999,0.0,4.6,0.0,0.508,0.0,1.119,0.0,0.236
2,1,506.23,116.78999999999996,99.999,99.999,4.6,0.0,0.019,0.0,0.286,0.0,0.236,0.0
2,1,618.47,455.61,99.999,99.999,5.5,0.0,0.247,0.0,0.32,0.0,0.198,0.0
2,1,173.10000000000002,620.29,99.999,99.999,4.0,0.0,-0.335,0.0,0.278,0.0,0.27,0.0
2,1,580.28,662.69,99.999,99.999,0.0,5.6,0.0,-0.21,0.0,0.071,0.0,0.193
2,1,397.63,230.76,99.999,99.999,3.7,0.0,-0.262,0.0,1.138,0.0,0.292,0.0
2,1,98.50999999999999,211.29999999999995,99.999,99.999,0.0,3.2,0.0,-0.037,0.0,-0.219,0.0,0.343
2,1,573.69,684.47,27.823,26.603,4.4,5.3,-0.084,0.109,0.769,0.384,0.248,0.204
2,1,593.5,184.62,28.083,26.958,3.5,4.3,0.362,-0.013,0.246,0.531,0.31,0.252
2,1,536.16,362.94,99.999,99.999,5.1,0.0,-0.013,0.0,0.323,0.0,0.212,0.0
2,1,662.25,10.029999999999973,27.698,26.918,3.4,4.3,0.182,0.118,1.202,-0.146,0.318,0.252
2,1,11.399999999999977,150.26999999999998,27.625,26.92,5.0,4.0,0.417,0.356,1.256,0.811,0.217,0.272
2,1,589.1,676.9,99.999,99.999,3.8,0.0,-0.1,0.0,-0.374,0.0,0.29,0.0
2,1,399.23,545.64,99.999,99.999,3.0,0.0,-0.198,0.0,0.031,0.0,0.361,0.0
2,1,378.06,79.44000000000005,99.999,99.999,3.6,0.0,0.048,0.0,0.697,0.0,0.299,0.0
2,1,228.46000000000004,509.95,99.999,99.999,4.2,0.0,-0.036,0.0,0.309,0.0,0.261,0.0
2,1,611.63,462.59,99.999,99.999,0.0,3.6,0.0,0.388,0.0,0.629,0.0,0.302
2,1,252.74,359.08,99.999,99.999,0.0,3.6,0.0,0.234,0.0,1.414,0.0,0.305
2,1,247.68,609.89,27.58,26.89,4.5,4.4,-0.307,-0.055,0.265,0.327,0.239,0.246
2,1,567.92,-14.07000000000005,27.815,26.817,3.9,4.6,0.352,0.055,1.114,0.046,0.28,0.237
2,1,604.85,238.19,99.999,99.999,0.0,3.2,0.0,-0.216,0.0,0.96,0.0,0.339
2,1,476.01,-2.090000000000032,99.999,99.999,4.8,0.0,0.315,0.0,0.25,0.0,0.228,0.0
2,1,422.16,206.63,27.897,26.667,4.1,4.6,-0.116,-0.061,0.723,-0.318,0.266,0.236
2,1,652.66,48.799999999999955,99.999,99.999,3.2,0.0,0.054,0.0,1.033,0.0,0.338,0.0
2,1,295.82,257.18,99.999,99.999,5.1,0.0,-0.284,0.0,-0.079,0.0,0.214,0.0
2,1,336.47,652.64,99.999,99.999,0.0,4.4,0.0,-0.025,0.0,0.578,0.0,0.249
2,1,667.13,432.8,99.999,99.999,0.0,4.2,0.0,-0.224,0.0,0.271,0.0,0.256
2,1,92.54999999999995,107.67999999999995,99.999,99.999,0.0,4.6,0.0,0.398,0.0,-0.29,0.0,0.235
2,1,646.21,479.92,99.999,99.999,0.0,5.1,0.0,0.414,0.0,1.123,0.0,0.214
2,1,583.83,297.65,99.999,99.999,0.0,5.1,0.0,-0.013,0.0,0.515,0.0,0.215
2,1,606.84,208.86,99.999,99.999,0.0,5.4,0.0,0.224,0.0,0.277,0.0,0.2
2,1,677.46,557.1800000000001,27.821,26.849,4.4,3.9,0.16,0.497,1.261,1.109,0.245,0.278
2,1,695.06,656.38,27.476,27.294,4.8,3.1,-0.109,0.57,1.086,-0.172,0.227,0.35
2,1,419.96,363.61,99.999,99.999,0.0,3.7,0.0,0.134,0.0,0.387,0.0,0.296
2,1,95.88,527.09,99.999,99.999,0.0,3.4,0.0,0.041,0.0,2.323,0.0,0.319
2,1,54.42999999999995,215.38,99.999,99.999,0.0,4.4,0.0,-0.333,0.0,0.566,0.0,0.245
2,1,216.12,114.27999999999997,99.999,99.999,4.0,0.0,-0.061,0.0,0.314,0.0,0.27,0.0
2,1,621.77,75.14999999999998,27.981,26.953,3.6,4.3,-0.286,-0.356,0.737,0.165,0.302,0.252
2,1,190.40999999999997,600.39,27.743,26.726,4.0,4.7,0.387,0.24,0.553,0.432,0.275,0.232
2,1,661.95,555.67,99.999,99.999,4.1,0.0,-0.232,0.0,-0.047,0.0,0.265,0.0
2,1,580.63,410.94,99.999,99.999,3.8,0.0,0.046,0.0,0.466,0.0,0.282,0.0
2,1,40.0,120.91999999999996,27.688,27.127,4.7,3.5,-0.074,-0.931,0.104,0.047,0.233,0.314
2,1,20.279999999999973,663.6800000000001,27.89,27.015,3.1,3.6,0.204,0.547,-0.135,0.853,0.347,0.3
2,1,67.72000000000003,118.40999999999997,28.156,27.254,3.2,3.2,0.29,-0.443,0.382,0.241,0.336,0.339
2,1,233.41999999999996,417.99,99.999,99.999,3.8,0.0,0.298,0.0,0.224,0.0,0.289,0.0
2,1,476.04,186.82000000000005,27.616,27.209,5.0,3.6,-0.08,-0.239,0.111,0.33,0.217,0.304
2,1,488.95,492.79,99.999,99.999,3.7,0.0,-0.548,0.0,0.565,0.0,0.292,0.0
2,1,143.98000000000002,251.47000000000003,28.194,27.077,3.1,3.8,-0.422,-0.385,0.051,0.283,0.354,0.287
2,1,403.55,57.64999999999998,99.999,99.999,4.1,0.0,0.072,0.0,0.788,0.0,0.263,0.0
2,1,511.6,126.14999999999998,99.999,99.999,4.5,0.0,-0.213,0.0,0.19,0.0,0.241,0.0
2,1,475.06,560.3,99.999,99.999,3.2,0.0,-0.151,0.0,0.476,0.0,0.336,0.0
2,1,340.53,184.26,27.833,27.096,4.5,3.5,-0.056,0.103,1.121,0.041,0.243,0.309
2,1,203.36,191.79999999999995,99.999,99.999,3.8,0.0,0.296,0.0,0.695,0.0,0.286,0.0
2,1,152.51,29.940000000000055,99.999,99.999,0.0,4.2,0.0,0.046,0.0,0.757,0.0,0.258
2,1,593.3,45.60000000000002,99.999,99.999,4.8,0.0,0.248,0.0,0.679,0.0,0.228,0.0
2,1,695.88,47.57000000000005,99.999,99.999,0.0,3.7,0.0,-0.664,0.0,0.284,0.0,0.291
2,1,369.88,415.46,27.678,27.081,4.9,3.6,0.068,-0.201,0.524,-0.021,0.22,0.3
2,1,483.33,122.66999999999996,27.643,27.245,4.4,3.4,-0.168,-0.293,0.296,0.401,0.248,0.322
2,1,99.42999999999995,416.58,99.999,99.999,4.5,0.0,0.056,0.0,1.079,0.0,0.239,0.0
2,1,685.56,337.5,99.999,99.999,3.3,0.0,0.253,0.0,0.177,0.0,0.332,0.0
2,1,614.7,191.07000000000005,99.999,99.999,5.4,0.0,0.053,0.0,0.548,0.0,0.201,0.0
2,1,555.33,-9.669999999999959,99.999,99.999,0.0,4.1,0.0,-0.423,0.0,0.543,0.0,0.264
2,1,484.26,186.92999999999995,99.999,99.999,0.0,4.2,0.0,-0.006,0.0,-0.224,0.0,0.261
2,1,540.24,65.27999999999997,99.999,99.999,0.0,4.8,0.0,-0.184,0.0,0.566,0.0,0.228
2,1,145.40999999999997,496.75,99.999,99.999,3.7,0.0,0.291,0.0,0.82,0.0,0.29,0.0
2,1,266.91,675.66,99.999,99.999,3.1,0.0,-0.315,0.0,0.444,0.0,0.345,0.0
2,1,192.42999999999995,281.37,99.999,99.999,0.0,3.3,0.0,-0.098,0.0,0.997,0.0,0.325
2,1,520.14,562.17,99.999,99.999,0.0,4.7,0.0,-0.265,0.0,-0.309,0.0,0.233
2,1,511.13,421.25,27.853,27.281,4.1,3.3,0.08,-0.122,0.525,0.606,0.264,0.334
2,1,611.13,645.67,27.721,27.382,4.7,3.0,0.011,0.391,0.227,0.283,0.233,0.358
2,1,108.70000000000005,239.95,99.999,99.999,0.0,3.3,0.0,0.146,0.0,0.847,0.0,0.324
2,1,368.66,516.0,99.999,99.999,4.2,0.0,-0.369,0.0,0.363,0.0,0.258,0.0
2,1,63.17999999999995,230.36,99.999,99.999,0.0,3.1,0.0,-0.683,0.0,0.183,0.0,0.349
2,1,142.46000000000004,253.68,27.961,27.036,3.5,3.9,-0.252,-0.445,0.046,0.195,0.313,0.276
2,1,62.0,525.8,99.999,99.999,3.3,0.0,-0.064,0.0,0.752,0.0,0.329,0.0
2,1,348.39,478.75,99.999,99.999,0.0,4.2,0.0,-0.224,0.0,0.278,0.0,0.26
2,1,222.01,264.33,99.999,99.999,4.2,0.0,-0.085,0.0,-0.168,0.0,0.257,0.0
2,1,667.47,-0.09000000000003183,99.999,99.999,0.0,3.0,0.0,0.168,0.0,0.026,0.0,0.359
2,1,573.99,649.54,99.999,99.999,4.8,0.0,0.203,0.0,1.127,0.0,0.224,0.0
2,1,540.83,59.950000000000045,99.999,99.999,3.9,0.0,-0.321,0.0,0.159,0.0,0.278,0.0
2,1,344.77,259.93,99.999,99.999,3.7,0.0,-0.714,0.0,-0.301,0.0,0.293,0.0
2,1,589.56,685.9,99.999,99.999,4.3,0.0,-0.098,0.0,1.377,0.0,0.25,0.0
2,1,-24.950000000000045,608.92,99.999,99.999,3.1,0.0,0.04,0.0,0.589,0.0,0.349,0.0
2,1,691.2,288.7,99.999,99.999,0.0,4.2,0.0,-0.21,0.0,0.021,0.0,0.257
2,1,319.9,284.69,28.029,27.13,3.6,3.1,-0.249,-0.437,0.822,0.029,0.301,0.352
2,1,65.34000000000003,386.01,99.999,99.999,4.6,0.0,-0.324,0.0,0.224,0.0,0.236,0.0
2,1,210.19000000000005,-41.32000000000005,99.999,99.999,3.4,0.0,0.336,0.0,0.376,0.0,0.323,0.0
2,1,559.1800000000001,251.48000000000002,99.999,99.999,4.1,0.0,-0.246,0.0,-0.238,0.0,0.266,0.0
2,1,587.67,127.05999999999995,99.999,99.999,3.7,0.0,0.112,0.0,0.437,0.0,0.293,0.0
2,1,622.15,508.59000000000003,99.999,99.999,0.0,5.1,0.0,-0.026,0.0,0.037,0.0,0.214
2,1,645.69,299.85,99.999,99.999,4.0,0.0,0.238,0.0,0.593,0.0,0.273,0.0
2,1,328.71,217.14,99.999,99.999,3.2,0.0,-0.304,0.0,0.315,0.0,0.343,0.0
2,1,523.9300000000001,628.94,99.999,99.999,3.4,0.0,0.045,0.0,0.78,0.0,0.315,0.0
2,1,561.62,48.860000000000014,99.999,99.999,0.0,4.3,0.0,0.533,0.0,0.472,0.0,0.253
2,1,2.230000000000018,215.95000000000005,99.999,99.999,0.0,4.7,0.0,0.0,0.0,0.125,0.0,0.232
2,1,447.64,237.80999999999995,99.999,99.999,5.0,0.0,-0.105,0.0,0.503,0.0,0.217,0.0
2,1,690.85,329.88,99.999,99.999,0.0,4.0,0.0,-0.39,0.0,0.514,0.0,0.271
2,1,646.56,81.85000000000002,99.999,99.999,3.1,0.0,-0.265,0.0,0.431,0.0,0.347,0.0
2,1,105.77999999999997,5.2999999999999545,99.999,99.999,0.0,4.7,0.0,0.378,0.0,0.348,0.0,0.23
2,1,389.9,-41.059999999999945,27.725,27.272,4.7,3.3,0.086,0.365,0.352,0.366,0.232,0.325
2,1,387.19,376.19,99.999,99.999,4.3,0.0,0.008,0.0,0.32,0.0,0.254,0.0
2,1,97.04999999999995,514.39,99.999,99.999,4.1,0.0,0.182,0.0,-0.339,0.0,0.264,0.0
2,1,577.21,220.14999999999998,99.999,99.999,3.4,0.0,-0.311,0.0,0.068,0.0,0.322,0.0
2,1,24.629999999999995,40.059999999999945,99.999,99.999,0.0,3.7,0.0,0.357,0.0,0.183,0.0,0.294
2,1,25.110000000000014,432.26,27.886,26.878,3.8,4.4,-0.301,0.525,0.209,0.78,0.286,0.245
2,1,664.35,-23.519999999999982,99.999,99.999,3.5,0.0,-0.119,0.0,0.59,0.0,0.314,0.0
2,1,14.309999999999945,240.06,99.999,99.999,3.3,0.0,0.271,0.0,0.941,0.0,0.331,0.0
2,1,329.52,431.64,99.999,99.999,0.0,4.1,0.0,-0.348,0.0,0.107,0.0,0.265
2,1,655.27,354.02,99.999,99.999,3.7,0.0,0.277,0.0,0.453,0.0,0.295,0.0
2,1,635.96,140.15999999999997,99.999,99.999,0.0,4.2,0.0,0.392,0.0,0.52,0.0,0.261
2,1,62.299999999999955,306.08,28.118,26.95,3.2,3.6,-0.178,-0.289,0.393,0.829,0.344,0.298
2,1,23.960000000000036,31.690000000000055,99.999,99.999,0.0,5.2,0.0,-0.329,0.0,0.133,0.0,0.211
2,1,100.23000000000002,270.57,99.999,99.999,3.3,0.0,0.629,0.0,0.177,0.0,0.332,0.0
2,1,694.21,305.78,99.999,99.999,4.4,0.0,-0.283,0.0,0.442,0.0,0.245,0.0
2,1,668.04,617.69,99.999,99.999,5.1,0.0,-0.022,0.0,-0.087,0.0,0.212,0.0
2,1,515.1,671.15,99.999,99.999,4.6,0.0,-0.036,0.0,0.559,0.0,0.235,0.0
2,1,-11.210000000000036,593.81,99.999,99.999,0.0,3.3,0.0,0.353,0.0,0.357,0.0,0.331
2,1,-44.72000000000003,43.22000000000003,28.111,27.126,3.3,3.4,-0.029,0.404,0.526,0.772,0.331,0.317
2,1,265.61,629.76,99.999,99.999,4.7,0.0,0.131,0.0,0.814,0.0,0.23,0.0
2,1,313.19,298.26,99.999,99.999,3.8,0.0,-0.141,0.0,-0.212,0.0,0.284,0.0
2,1,448.84,332.99,99.999,99.999,3.2,0.0,0.035,0.0,0.536,0.0,0.339,0.0
2,1,267.6,368.85,99.999,99.999,3.5,0.0,-0.267,0.0,0.344,0.0,0.307,0.0
2,1,526.2,435.54,27.693,27.142,4.8,3.5,0.268,-0.272,-0.122,0.396,0.228,0.312
2,1,541.99,497.28,99.999,99.999,0.0,4.6,0.0,-0.071,0.0,0.622,0.0,0.238
2,1,589.37,455.97,27.66,27.024,5.0,4.1,0.056,-0.101,-0.365,1.572,0.218,0.264
2,1,648.59,455.49,99.999,99.999,5.0,0.0,0.257,0.0,0.84,0.0,0.219,0.0
2,1,28.659999999999968,695.98,99.999,99.999,0.0,4.3,0.0,-0.029,0.0,0.69,0.0,0.255
2,1,358.96,94.46000000000004,99.999,99.999,3.1,0.0,-0.078,0.0,0.349,0.0,0.354,0.0
2,1,-0.22000000000002728,424.7,99.999,99.999,0.0,3.2,0.0,0.137,0.0,0.981,0.0,0.338
2,1,279.32,444.16,99.999,99.999,5.4,0.0,0.195,0.0,0.09,0.0,0.2,0.0
2,1,616.9,366.82,99.999,99.999,3.9,0.0,-0.198,0.0,0.714,0.0,0.281,0.0
2,1,139.89999999999998,299.94,99.999,99.999,3.9,0.0,0.13,0.0,0.899,0.0,0.28,0.0
2,1,-4.2999999999999545,84.20000000000005,99.999,99.999,0.0,4.2,0.0,-0.366,0.0,0.248,0.0,0.257
2,1,-36.0,338.47,99.999,99.999,3.5,0.0,-0.033,0.0,-0.219,0.0,0.315,0.0
2,1,426.15,622.26,99.999,99.999,3.9,0.0,0.436,0.0,0.336,0.0,0.276,0.0
2,1,-23.49000000000001,639.55,99.999,99.999,3.4,0.0,0.125,0.0,1.331,0.0,0.324,0.0
2,1,542.12,655.16,99.999,99.999,3.5,0.0,-0.318,0.0,0.078,0.0,0.311,0.0
2,1,122.19000000000005,621.64,99.999,99.999,4.1,0.0,0.125,0.0,0.916,0.0,0.263,0.0
2,1,212.10000000000002,577.21,27.703,26.844,4.2,4.6,-0.324,-0.424,0.004,0.225,0.257,0.238
2,1,314.82,520.6,99.999,99.999,3.5,0.0,-0.544,0.0,0.513,0.0,0.313,0.0
2,1,175.14999999999998,390.14,99.999,99.999,3.7,0.0,-0.029,0.0,0.229,0.0,0.294,0.0
2,1,387.46,681.01,99.999,99.999,4.2,0.0,-0.009,0.0,0.397,0.0,0.261,0.0
2,1,210.88,114.91999999999996,99.999,99.999,3.5,0.0,-0.179,0.0,0.765,0.0,0.309,0.0
2,1,277.21,505.37,99.999,99.999,4.2,0.0,-0.028,0.0,0.162,0.0,0.26,0.0
2,1,333.8,650.49,99.999,99.999,0.0,4.6,0.0,-0.129,0.0,0.623,0.0,0.237
2,1,613.23,697.74,99.999,99.999,3.2,0.0,-0.287,0.0,-0.05,0.0,0.338,0.0
2,1,-23.610000000000014,219.37,99.999,99.999,4.7,0.0,0.079,0.0,1.055,0.0,0.229,0.0
2,1,24.220000000000027,153.45000000000005,99.999,99.999,4.2,0.0,-0.478,0.0,0.065,0.0,0.257,0.0
2,1,285.15,532.9300000000001,99.999,99.999,3.2,0.0,0.099,0.0,-0.01,0.0,0.339,0.0
2,1,446.3,285.08,99.999,99.999,5.7,0.0,-0.088,0.0,0.478,0.0,0.192,0.0
2,1,671.83,176.48000000000002,27.676,27.182,4.4,3.0,-0.135,0.336,0.341,0.331,0.246,0.359
2,1,308.67,51.460000000000036,28.158,27.032,3.3,3.7,0.254,-0.145,0.874,0.662,0.331,0.294
2,1,393.07,425.56,27.995,26.708,3.5,4.9,-0.016,0.184,1.076,-0.079,0.307,0.221
2,1,36.629999999999995,572.44,99.999,99.999,0.0,3.1,0.0,0.047,0.0,0.549,0.0,0.348
2,1,436.41,553.4300000000001,99.999,99.999,3.7,0.0,0.28,0.0,0.551,0.0,0.29,0.0
2,1,263.56,654.44,99.999,99.999,3.0,0.0,0.664,0.0,0.741,0.0,0.361,0.0
2,1,92.48000000000002,511.47,99.999,99.999,0.0,3.1,0.0,0.161,0.0,-0.129,0.0,0.348
2,1,363.89,-7.139999999999986,99.999,99.999,3.3,0.0,-0.045,0.0,1.032,0.0,0.325,0.0
2,1,18.519999999999982,257.18,99.999,99.999,0.0,3.8,0.0,-0.58,0.0,0.09,0.0,0.287
2,1,433.98,24.799999999999955,99.999,99.999,4.7,0.0,-0.139,0.0,-0.059,0.0,0.23,0.0
2,1,529.06,676.41,99.999,99.999,0.0,3.6,0.0,0.166,0.0,0.104,0.0,0.302
2,1,633.13,448.84,99.999,99.999,4.9,0.0,-0.008,0.0,-0.159,0.0,0.224,0.0
2,1,651.86,251.16000000000003,99.999,99.999,0.0,3.3,0.0,0.028,0.0,0.759,0.0,0.331
2,1,488.65,395.74,99.999,99.999,0.0,3.2,0.0,-0.049,0.0,0.264,0.0,0.335
2,1,290.52,523.05,99.999,99.999,0.0,5.1,0.0,0.047,0.0,0.265,0.0,0.212
2,1,480.63,334.69,99.999,99.999,4.6,0.0,-0.052,0.0,0.404,0.0,0.235,0.0
2,1,632.26,-41.0,99.999,99.999,4.5,0.0,0.192,0.0,-0.19,0.0,0.244,0.0
2,1,5.669999999999959,607.29,99.999,99.999,0.0,3.3,0.0,0.041,0.0,1.492,0.0,0.334
2,1,145.10000000000002,467.62,99.999,99.999,0.0,4.0,0.0,-0.344,0.0,0.665,0.0,0.27
2,1,260.15,18.870000000000005,99.999,99.999,0.0,3.2,0.0,-0.1,0.0,-0.137,0.0,0.341
2,1,594.75,-2.2100000000000364,99.999,99.999,0.0,3.8,0.0,-0.532,0.0,0.082,0.0,0.284
2,1,352.18,457.18,99.999,99.999,3.8,0.0,-0.157,0.0,1.158,0.0,0.285,0.0
2,1,6.600000000000023,1.75,99.999,99.999,4.5,0.0,-0.408,0.0,0.017,0.0,0.242,0.0
2,1,658.34,622.41,27.798,27.16,3.7,3.4,0.178,0.327,0.254,-0.114,0.294,0.32
2,1,500.08000000000004,314.39,99.999,99.999,3.1,0.0,0.005,0.0,0.215,0.0,0.352,0.0
2,1,397.6,577.96,99.999,99.999,0.0,5.6,0.0,-0.422,0.0,0.151,0.0,0.193
2,1,604.64,34.26999999999998,99.999,99.999,4.0,0.0,-0.453,0.0,0.597,0.0,0.269,0.0
2,1,584.05,-14.75,99.999,99.999,0.0,4.4,0.0,0.215,0.0,0.468,0.0,0.246
2,1,324.64,312.81,27.582,27.112,5.4,3.8,-0.146,0.005,0.03,0.165,0.203,0.283
2,1,191.60000000000002,344.23,99.999,99.999,0.0,4.6,0.0,0.069,0.0,0.715,0.0,0.237
2,1,592.73,65.69000000000005,99.999,99.999,3.3,0.0,0.437,0.0,0.587,0.0,0.332,0.0
2,1,577.91,322.01,99.999,99.999,0.0,4.8,0.0,-0.023,0.0,0.645,0.0,0.225
2,1,127.67999999999995,583.5,99.999,99.999,0.0,4.3,0.0,0.477,0.0,0.647,0.0,0.251
2,1,623.38,209.12,99.999,99.999,0.0,3.8,0.0,-0.091,0.0,1.397,0.0,0.286
2,1,23.83000000000004,591.0,99.999,99.999,4.0,0.0,0.141,0.0,-0.242,0.0,0.269,0.0
2,1,319.16,167.39999999999998,99.999,99.999,0.0,3.8,0.0,-0.414,0.0,0.1,0.0,0.285
2,1,94.51999999999998,535.54,99.999,99.999,3.9,0.0,0.264,0.0,0.079,0.0,0.275,0.0
2,1,215.65999999999997,637.34,28.043,27.24,3.6,3.3,-0.445,-0.534,0.053,0.123,0.305,0.329
2,1,555.75,688.93,99.999,99.999,4.6,0.0,-0.167,0.0,0.733,0.0,0.235,0.0
2,1,120.72000000000003,693.8,99.999,99.999,3.7,0.0,-0.065,0.0,0.604,0.0,0.295,0.0
2,1,149.64999999999998,647.9300000000001,99.999,99.999,0.0,5.0,0.0,-0.31,0.0,-0.045,0.0,0.218
2,1,686.95,213.59000000000003,99.999,99.999,3.5,0.0,0.547,0.0,0.29,0.0,0.308,0.0
2,1,551.03,641.64,27.875,26.914,4.2,4.4,0.149,0.027,0.389,0.41,0.256,0.247
2,1,478.24,306.14,99.999,99.999,0.0,3.3,0.0,0.114,0.0,0.76,0.0,0.326
2,1,347.9,642.91,28.03,26.889,3.6,4.3,0.184,-0.056,1.053,0.478,0.303,0.25
2,1,448.67,396.0,99.999,99.999,0.0,3.7,0.0,0.197,0.0,0.098,0.0,0.292
2,1,691.99,368.74,99.999,99.999,3.9,0.0,-0.199,0.0,0.713,0.0,0.279,0.0
2,1,-4.909999999999968,423.3,99.999,99.999,3.4,0.0,-0.236,0.0,0.888,0.0,0.323,0.0
2,1,96.36000000000001,394.73,99.999,99.999,0.0,3.2,0.0,-0.14,0.0,-0.696,0.0,0.343
2,1,506.12,570.96,99.999,99.999,3.3,0.0,0.379,0.0,-0.405,0.0,0.329,0.0
2,1,148.51,690.15,99.999,99.999,4.7,0.0,-0.105,0.0,0.597,0.0,0.232,0.0
2,1,267.26,162.99,99.999,99.999,3.5,0.0,0.195,0.0,0.717,0.0,0.309,0.0
2,1,198.85000000000002,514.34,99.999,99.999,3.2,0.0,-0.076,0.0,0.363,0.0,0.337,0.0
2,1,265.11,639.52,99.999,99.999,0.0,3.9,0.0,0.16,0.0,-0.197,0.0,0.281
2,1,680.48,562.71,99.999,99.999,3.1,0.0,-0.0,0.0,0.281,0.0,0.355,0.0
2,1,-4.590000000000032,217.62,27.811,27.12,4.3,3.1,0.262,0.079,1.427,-0.169,0.255,0.356
2,1,-5.230000000000018,300.94,99.999,99.999,3.2,0.0,0.043,0.0,0.311,0.0,0.339,0.0
2,1,60.549999999999955,76.13,99.999,99.999,3.4,0.0,-0.156,0.0,0.697,0.0,0.319,0.0
2,1,518.16,148.99,99.999,99.999,0.0,3.3,0.0,0.258,0.0,0.794,0.0,0.333
2,1,467.12,85.42999999999995,99.999,99.999,3.2,0.0,-0.085,0.0,0.861,0.0,0.338,0.0
2,1,583.98,512.9,99.999,99.999,4.3,0.0,0.123,0.0,-0.021,0.0,0.251,0.0
2,1,97.00999999999999,464.13,99.999,99.999,3.4,0.0,0.236,0.0,0.515,0.0,0.323,0.0
2,1,390.2,378.7,99.999,99.999,0.0,4.8,0.0,-0.072,0.0,0.146,0.0,0.224
2,1,214.10000000000002,689.42,99.999,99.999,3.6,0.0,0.286,0.0,0.104,0.0,0.301,0.0
2,1,508.25,694.24,99.999,99.999,3.0,0.0,0.145,0.0,0.75,0.0,0.361,0.0
2,1,413.24,110.48000000000002,27.971,27.215,3.8,3.5,0.073,0.106,0.602,0.769,0.286,0.313
2,1,549.74,548.24,99.999,99.999,5.2,0.0,0.253,0.0,0.442,0.0,0.207,0.0
2,1,21.850000000000023,334.85,99.999,99.999,0.0,3.6,0.0,-0.028,0.0,1.024,0.0,0.301
2,1,-20.220000000000027,469.79,99.999,99.999,0.0,3.1,0.0,0.049,0.0,0.154,0.0,0.351
2,1,600.7,189.59000000000003,99.999,99.999,0.0,3.9,0.0,0.136,0.0,0.491,0.0,0.278
2,1,49.950000000000045,402.09,99.999,99.999,3.4,0.0,-0.394,0.0,0.466,0.0,0.319,0.0
2,1,366.52,510.28999999999996,99.999,99.999,0.0,4.7,0.0,0.274,0.0,-0.331,0.0,0.23
2,1,399.83,238.45999999999998,99.999,99.999,4.6,0.0,-0.341,0.0,0.272,0.0,0.237,0.0
2,1,193.39,651.11,99.999,99.999,0.0,3.2,0.0,-0.126,0.0,0.617,0.0,0.336
2,1,595.3199999999999,558.15,99.999,99.999,3.1,0.0,-0.036,0.0,1.484,0.0,0.35,0.0
2,1,641.94,526.42,27.901,26.996,3.2,3.8,0.547,0.16,0.167,0.286,0.34,0.286
2,1,62.84000000000003,225.09000000000003,99.999,99.999,0.0,4.9,0.0,-0.261,0.0,0.625,0.0,0.221
2,1,623.98,688.71,99.999,99.999,4.8,0.0,0.197,0.0,0.576,0.0,0.227,0.0
2,1,501.15,461.59,99.999,99.999,0.0,3.7,0.0,-0.065,0.0,0.619,0.0,0.29
2,1,-33.77999999999997,251.49,99.999,99.999,0.0,3.1,0.0,0.602,0.0,1.264,0.0,0.349
2,1,21.769999999999982,191.87,27.969,26.926,3.4,4.3,-0.882,-0.059,-0.108,0.372,0.322,0.252
2,1,520.5,628.35,99.999,99.999,0.0,3.3,0.0,0.026,0.0,0.053,0.0,0.333
2,1,437.64,628.05,99.999,99.999,3.4,0.0,0.752,0.0,0.285,0.0,0.32,0.0
2,1,62.379999999999995,77.63999999999999,99.999,99.999,0.0,3.0,0.0,0.176,0.0,0.079,0.0,0.358
2,1,238.22000000000003,306.1,99.999,99.999,3.7,0.0,0.061,0.0,0.509,0.0,0.292,0.0
2,1,253.54000000000002,332.59,99.999,99.999,0.0,5.0,0.0,-0.362,0.0,0.388,0.0,0.219
2,1,19.360000000000014,511.33000000000004,99.999,99.999,0.0,3.1,0.0,-0.317,0.0,0.828,0.0,0.349
2,1,15.139999999999986,256.06,99.999,99.999,0.0,4.6,0.0,-0.048,0.0,0.88,0.0,0.237
2,1,694.01,382.16,99.999,99.999,0.0,4.7,0.0,-0.291,0.0,-0.002,0.0,0.231
2,1,238.79000000000002,426.24,99.999,99.999,4.1,0.0,-0.239,0.0,0.608,0.0,0.267,0.0
2,1,135.15999999999997,432.17,99.999,99.999,3.5,0.0,0.245,0.0,0.089,0.0,0.313,0.0
2,1,22.529999999999973,614.01,99.999,99.999,3.2,0.0,-0.01,0.0,0.75,0.0,0.341,0.0
2,1,23.42999999999995,597.9300000000001,99.999,99.999,3.1,0.0,0.048,0.0,0.842,0.0,0.35,0.0
2,1,288.67,685.76,99.999,99.999,4.9,0.0,0.098,0.0,0.753,0.0,0.223,0.0
2,1,609.11,689.18,99.999,99.999,3.9,0.0,-0.096,0.0,0.232,0.0,0.281,0.0
2,1,683.41,682.33,99.999,99.999,5.2,0.0,0.219,0.0,0.401,0.0,0.208,0.0
2,1,667.97,155.23000000000002,99.999,99.999,0.0,4.2,0.0,0.278,0.0,0.596,0.0,0.259
2,1,524.99,614.36,99.999,99.999,4.5,0.0,0.043,0.0,0.643,0.0,0.242,0.0
2,1,492.42,-28.379999999999995,99.999,99.999,3.5,0.0,0.07,0.0,0.368,0.0,0.312,0.0
2,1,60.5,322.02,99.999,99.999,0.0,3.1,0.0,-0.025,0.0,-0.21,0.0,0.355
2,1,369.75,99.59000000000003,27.835,27.087,4.3,3.8,-0.262,-0.195,0.476,-0.235,0.251,0.288
